name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Rodri,MID,Man City,4.9,0,0,7,0,25.8,315,0,0,0,0,49,0,0,3.5,5.2,2022-08-31T18:30:00Z,54,0,0,0,0,5,0,242315,0,0,6,4,1,-3716,20273,23989,59,TRUE,0,Nott'm Forest
Cristiano Ronaldo,FWD,Man Utd,1.7,0,0,0,0,10.6,326,0,0,0,0,46,0,0,2,0,2022-09-01T19:00:00Z,22,0,0,0,0,5,0,287761,0,1,0,12,1,-61838,4182,66020,103,FALSE,0,Leicester
Fraser Forster,GK,Spurs,0.5,0,0,0,0,0,426,0,0,0,0,47,0,0,0,0,2022-08-31T18:45:00Z,0,0,0,0,0,5,0,488874,0,1,1,0,0,-18058,2741,20799,40,FALSE,0,West Ham
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0,0,0,278,0,0,0,0,48,0,0,0,0,2022-08-31T19:00:00Z,0,0,0,0,0,5,0,758,0,1,2,0,0,-45,14,59,49,TRUE,0,Newcastle
Jack Grealish,MID,Man City,1.1,0,0,0,0,0,305,0,0,0,0,49,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,141327,0,0,6,0,0,-43639,294,43933,68,TRUE,0,Nott'm Forest
James McAtee,MID,Man City,0,0,0,0,0,0,317,0,0,0,0,49,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,596,0,0,6,0,0,-47,0,47,45,TRUE,0,Nott'm Forest
Will Smallbone,MID,Southampton,0,0,0,0,0,0,415,0,0,0,0,50,0,0,0,0,2022-08-30T18:45:00Z,0,0,0,0,0,5,0,1345,0,1,2,0,0,-99,0,99,45,TRUE,0,Chelsea
Chris Wood,FWD,Newcastle,0.2,0,0,3,0,0.1,354,0,0,0,0,48,1,0,0.5,1,2022-08-31T19:00:00Z,26,0,0,0,0,5,0,80992,0,1,2,4,1,-10058,4319,14377,58,FALSE,0,Liverpool
Darren Randolph,GK,West Ham,-0.5,0,0,0,0,0,571,0,0,0,0,47,0,0,0,0,2022-08-31T18:45:00Z,0,0,0,0,0,5,0,13992,0,1,1,0,0,-208,746,954,40,TRUE,0,Spurs
Leander Dendoncker,MID,Wolves,0.9,0,0,0,0,0,479,0,0,0,0,42,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,12802,0,0,0,0,0,-1400,521,1921,49,FALSE,0,Bournemouth
Allan,MID,Everton,0.5,0,0,0,0,0,183,0,0,0,0,45,0,0,0,0,2022-08-30T19:00:00Z,0,0,0,0,0,5,0,9382,0,1,1,0,0,-728,428,1156,49,FALSE,0,Leeds
Ibrahima Konaté,DEF,Liverpool,0,0,0,0,0,0,290,0,0,0,0,48,0,0,0,0,2022-08-31T19:00:00Z,0,0,0,0,0,5,0,23121,0,1,2,0,0,-2685,156,2841,48,TRUE,0,Newcastle
Aleksandar Mitrović,FWD,Fulham,6.3,0,3,30,0,20.8,210,0,0,0,0,44,1,1,10.1,48.2,2022-08-30T18:30:00Z,90,0,0,0,0,5,0,1973096,0,1,2,32,9,213534,317049,103515,67,TRUE,0,Brighton
Christian Eriksen,MID,Man Utd,2.9,0,0,8,1,4,519,0,0,0,0,46,0,0,1.7,2.2,2022-09-01T19:00:00Z,90,0,0,0,0,5,0,287965,0,1,0,11,3,-23941,12603,36544,63,FALSE,0,Leicester
Joe Willock,MID,Newcastle,1.4,0,0,10,0,11.1,373,0,0,0,0,48,2,0,3.5,23.4,2022-08-31T19:00:00Z,90,0,0,0,0,5,0,43688,0,1,2,0,2,-4984,2509,7493,49,FALSE,0,Liverpool
Yerson Mosquera Valdelamar,DEF,Wolves,0.5,0,0,0,0,0,494,0,0,0,0,42,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,74602,0,0,0,0,0,-4205,1090,5295,40,FALSE,0,Bournemouth
Roméo Lavia,MID,Southampton,2.1,0,0,23,0,0.8,321,0,0,0,0,50,1,1,4.8,40.4,2022-08-30T18:45:00Z,59,0,0,0,0,5,0,61873,0,1,2,7,6,216,8744,8528,45,TRUE,0,Chelsea
Kristoffer Ajer,DEF,Brentford,0,0,0,0,0,0,84,0,0,0,0,43,0,0,0,0,2022-08-30T18:30:00Z,0,0,0,0,0,5,0,1980,0,1,1,0,0,-96,73,169,45,FALSE,0,Crystal Palace
Emmanuel Dennis,FWD,Nott'm Forest,-1.2,0,0,-3,0,1,585,0,0,0,0,49,2,0,2.7,0,2022-08-31T18:30:00Z,32,0,0,0,0,5,0,15250,0,0,6,26,0,-1674,3062,4736,60,FALSE,1,Man City
Will Hughes,MID,Crystal Palace,0.8,0,0,0,0,0,163,0,0,0,0,43,0,0,0,0,2022-08-30T18:30:00Z,0,0,0,0,0,5,0,3289,0,1,1,0,0,-133,147,280,49,TRUE,0,Brentford
Joe Ayodele-Aribo,MID,Southampton,2.1,0,0,3,0,1.5,512,0,0,0,0,50,0,0,0.4,2.2,2022-08-30T18:45:00Z,30,0,0,0,0,5,0,59230,0,1,2,0,1,-7163,2679,9842,55,TRUE,0,Chelsea
Orel Mangala,MID,Nott'm Forest,0,0,0,0,0,0,536,0,0,0,0,49,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,3490,0,0,6,0,0,-833,74,907,50,FALSE,0,Man City
Luke Plange,FWD,Crystal Palace,0,0,0,0,0,0,496,0,0,0,0,43,0,0,0,0,2022-08-30T18:30:00Z,0,0,0,0,0,5,0,94999,0,1,1,0,0,-20700,531,21231,45,TRUE,0,Brentford
Cristian Romero,DEF,Spurs,0.6,0,0,0,0,0,443,0,0,0,0,47,0,0,0,0,2022-08-31T18:45:00Z,0,0,0,0,0,5,0,118795,0,1,1,0,0,-19391,876,20267,49,FALSE,0,West Ham
Jack Harrison,MID,Leeds,5.1,0,0,-5,0,37.4,233,0,0,0,0,45,1,0,7.9,7.6,2022-08-30T19:00:00Z,90,0,0,0,0,5,0,435313,0,1,1,34,2,52410,113094,60684,61,TRUE,0,Everton
Maxwel Cornet,MID,West Ham,0,0,0,0,0,0,575,0,0,0,0,47,0,0,0,0,2022-08-31T18:45:00Z,0,0,0,0,0,5,0,7114,0,1,1,0,0,-1574,620,2194,59,TRUE,0,Spurs
Luis Sinisterra,MID,Leeds,2.1,0,3,25,0,21.7,508,0,0,0,0,45,1,1,7.2,39,2022-08-30T19:00:00Z,63,0,0,0,0,5,0,15293,0,1,1,11,10,-461,1404,1865,65,TRUE,0,Everton
Nathaniel Clyne,DEF,Crystal Palace,1,0,0,13,0,21.8,157,0,0,0,0,43,1,0,4.1,19.4,2022-08-30T18:30:00Z,90,0,0,0,0,5,0,18102,0,1,1,0,2,258,1819,1561,45,TRUE,0,Brentford
Stuart Armstrong,MID,Southampton,0.5,0,0,0,0,0,405,0,0,0,0,50,0,0,0,0,2022-08-30T18:45:00Z,0,0,0,0,0,5,0,8819,0,1,2,0,0,-669,642,1311,49,TRUE,0,Chelsea
Oriol Romeu,MID,Southampton,-0.1,0,0,0,0,0,402,0,0,0,0,50,0,0,0,0,2022-08-30T18:45:00Z,0,0,0,0,0,5,0,7588,0,1,2,0,0,-782,121,903,48,TRUE,0,Chelsea
Tyler Roberts,MID,Leeds,0,0,0,0,0,0,229,0,0,0,0,45,0,0,0,0,2022-08-30T19:00:00Z,0,0,0,0,0,5,0,74,0,1,1,0,0,-3,0,3,50,TRUE,0,Everton
Harrison Ashby,DEF,West Ham,-0.5,0,0,0,0,0,555,0,0,0,0,47,0,0,0,0,2022-08-31T18:45:00Z,0,0,0,0,0,5,0,34280,0,1,1,0,0,-1453,1703,3156,40,TRUE,0,Spurs
Lewis Brunt,DEF,Leicester,-0.5,0,0,0,0,0,273,0,0,0,0,46,0,0,0,0,2022-09-01T19:00:00Z,0,0,0,0,0,5,0,29478,0,1,0,0,0,-1431,933,2364,40,TRUE,0,Man Utd
Matt Ritchie,DEF,Newcastle,-0.8,0,0,0,0,0,350,0,0,0,0,48,0,0,0,0,2022-08-31T19:00:00Z,0,0,0,0,0,5,0,7775,0,1,2,0,0,-532,140,672,44,FALSE,0,Liverpool
Jannik Vestergaard,DEF,Leicester,-0.5,0,0,0,0,0,253,0,0,0,0,46,0,0,0,0,2022-09-01T19:00:00Z,0,0,0,0,0,5,0,697940,0,1,0,0,0,-56848,12014,68862,40,TRUE,0,Man Utd
Enock Mwepu,MID,Brighton,1.7,0,0,1,0,1.4,118,0,0,0,0,44,2,0,0.9,7.6,2022-08-30T18:30:00Z,62,0,0,0,0,5,0,9161,0,1,2,0,2,-829,426,1255,53,FALSE,0,Fulham
Trevoh Chalobah,DEF,Chelsea,0.9,0,0,0,0,0,141,0,0,0,0,50,0,0,0,0,2022-08-30T18:45:00Z,0,0,0,0,0,5,0,39684,0,1,2,0,0,-1309,1795,3104,48,FALSE,0,Southampton
Chris Richards,DEF,Crystal Palace,0.4,0,0,0,0,0,530,0,0,0,0,43,0,0,0,0,2022-08-30T18:30:00Z,0,0,0,0,0,5,0,6661,0,1,1,0,0,-345,265,610,45,TRUE,0,Brentford
Diogo Jota,FWD,Liverpool,0,0,0,0,0,0,288,0,0,0,0,48,0,0,0,0,2022-08-31T19:00:00Z,0,0,0,0,0,5,0,29251,0,1,2,0,0,-2420,367,2787,89,TRUE,0,Newcastle
Martin Dubravka,GK,Newcastle,0.5,0,0,0,0,0,355,0,0,0,0,48,0,0,0,0,2022-08-31T19:00:00Z,0,0,0,0,0,5,0,71700,0,1,2,0,0,-4956,1023,5979,44,FALSE,0,Liverpool
Rodrigo,MID,Leeds,7.1,0,0,0,0,0.8,225,0,0,0,0,45,1,0,0.1,0,2022-08-30T19:00:00Z,31,0,0,0,0,5,0,3216775,0,1,1,4,1,509864,629957,120093,65,TRUE,0,Everton
Chiquinho,MID,Wolves,0,0,0,0,0,0,490,0,0,0,0,42,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,309,0,0,0,0,0,-23,30,53,50,FALSE,0,Bournemouth
Mohammed Salisu,DEF,Southampton,0.1,0,0,3,0,0.1,420,0,0,0,0,50,1,0,3.4,15.4,2022-08-30T18:45:00Z,90,0,0,0,0,5,0,14915,0,1,2,18,1,-213,981,1194,44,TRUE,1,Chelsea
Fred,MID,Man Utd,1.3,0,0,4,0,0,331,0,0,0,0,46,0,0,0.1,1,2022-09-01T19:00:00Z,3,0,0,0,0,5,0,51985,0,1,0,0,1,-7632,1831,9463,53,FALSE,0,Leicester
Jakub Moder,MID,Brighton,0,0,0,0,0,0,117,0,0,0,0,44,0,0,0,0,2022-08-30T18:30:00Z,0,0,0,0,0,5,0,2248,0,1,2,0,0,-200,61,261,45,FALSE,0,Fulham
Lucas Paquetá,MID,West Ham,1.7,0,0,-3,0,1.7,603,0,0,0,0,47,0,0,0.6,2.4,2022-08-31T18:45:00Z,23,0,0,0,0,5,0,7722,0,1,1,2,0,6688,7170,482,60,TRUE,1,Spurs
Jean-Philippe Mateta,FWD,Crystal Palace,1.4,0,0,4,0,22.3,168,0,0,0,0,43,0,0,5.3,6.4,2022-08-30T18:30:00Z,53,0,0,0,0,5,0,60934,0,1,1,24,1,-5809,5262,11071,54,TRUE,0,Brentford
Salomón Rondón,FWD,Everton,1.1,0,0,0,0,0,177,0,0,0,0,45,0,0,0,0,2022-08-30T19:00:00Z,0,0,0,0,0,5,0,56420,0,1,1,0,0,-981,9990,10971,50,FALSE,0,Leeds
Liam Cooper,DEF,Leeds,-0.4,0,0,0,0,0,221,0,0,0,0,45,0,0,0,0,2022-08-30T19:00:00Z,0,0,0,0,0,5,0,3714,0,1,1,0,0,-451,77,528,45,TRUE,0,Everton
Alexander Isak,FWD,Newcastle,2.5,0,1,26,0,0.8,594,0,0,0,0,48,1,1,5.3,34.2,2022-08-31T19:00:00Z,63,0,0,0,0,5,0,107285,0,1,2,18,7,52557,69585,17028,70,FALSE,0,Liverpool
Erling Haaland,FWD,Man City,13.1,0,3,81,1,0.8,318,0,0,0,0,49,0,3,18.9,97.2,2022-08-31T18:30:00Z,68,0,0,0,0,5,0,6793855,0,0,6,91,17,624916,675165,50249,118,TRUE,0,Nott'm Forest
Lewis Cook,MID,Bournemouth,1.3,0,0,11,1,0.9,67,0,0,0,0,42,0,0,0.9,8,2022-08-31T18:30:00Z,90,0,0,0,0,5,0,5329,0,0,0,0,3,-110,398,508,49,TRUE,0,Wolves
Remi Matthews,GK,Crystal Palace,0,0,0,0,0,0,495,0,0,0,0,43,0,0,0,0,2022-08-30T18:30:00Z,0,0,0,0,0,5,0,3586,0,1,1,0,0,-148,0,148,40,TRUE,0,Brentford
Phil Foden,MID,Man City,5.9,1,0,15,0,14.5,314,0,0,0,0,49,0,0,2.2,1.8,2022-08-31T18:30:00Z,54,0,0,0,0,5,0,723916,0,0,6,6,4,-30726,56520,87246,80,TRUE,0,Nott'm Forest
Calvin Ramsay,DEF,Liverpool,0,0,0,0,0,0,298,0,0,0,0,48,0,0,0,0,2022-08-31T19:00:00Z,0,0,0,0,0,5,0,17301,0,1,2,0,0,-1185,1023,2208,39,TRUE,0,Newcastle
Steve Cook,DEF,Nott'm Forest,-0.7,0,0,0,0,0,379,0,0,0,0,49,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,12794,0,0,6,0,0,-705,499,1204,45,FALSE,0,Man City
Ryan Bertrand,DEF,Leicester,0,0,0,0,0,0,250,0,0,0,0,46,0,0,0,0,2022-09-01T19:00:00Z,0,0,0,0,0,5,0,3620,0,1,0,0,0,-237,142,379,40,TRUE,0,Man Utd
Sékou Mara,FWD,Southampton,0.7,0,0,0,0,0,528,0,0,0,0,50,0,0,0,0,2022-08-30T18:45:00Z,0,0,0,0,0,5,0,12116,0,1,2,0,0,-807,1284,2091,55,TRUE,0,Chelsea
Scott McTominay,MID,Man Utd,2.1,0,0,13,1,12,338,0,0,0,0,46,0,0,2.5,13,2022-09-01T19:00:00Z,90,0,0,0,0,5,0,21389,0,1,0,0,3,-611,2089,2700,49,FALSE,0,Leicester
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0,0,0,0,0,0,390,0,0,0,0,49,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,621,0,0,6,0,0,-70,0,70,50,FALSE,0,Man City
Dean Henderson,GK,Nott'm Forest,4.5,0,0,15,0,0,398,0,0,0,0,49,6,0,2,19.8,2022-08-31T18:30:00Z,90,0,0,0,0,5,3,1063741,0,0,6,0,0,82005,127467,45462,46,FALSE,0,Man City
Jack Stacey,DEF,Bournemouth,-0.7,0,0,0,0,0,65,0,0,0,0,42,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,4551,0,0,0,0,0,-307,85,392,44,TRUE,0,Wolves
Mason Holgate,DEF,Everton,0,0,0,0,0,0,192,0,0,0,0,45,0,0,0,0,2022-08-30T19:00:00Z,0,0,0,0,0,5,0,12435,0,1,1,0,0,-3563,258,3821,45,FALSE,0,Leeds
Steven Alzate,MID,Brighton,0.5,0,0,0,0,0,115,0,0,0,0,44,0,0,0,0,2022-08-30T18:30:00Z,0,0,0,0,0,5,0,18249,0,1,2,0,0,-1369,994,2363,45,FALSE,0,Fulham
Mateusz Klich,MID,Leeds,0.5,0,0,4,0,12.8,223,0,0,0,0,45,0,0,3,7.6,2022-08-30T19:00:00Z,26,0,0,0,0,5,0,8404,0,1,1,10,1,-710,448,1158,49,TRUE,0,Everton
Armel Bella-Kotchap,DEF,Southampton,1.5,0,0,13,0,0.1,423,0,0,0,0,50,1,0,2.2,18,2022-08-30T18:45:00Z,90,0,0,0,0,5,0,11855,0,1,2,4,2,1324,2691,1367,45,TRUE,0,Chelsea
Ainsley Maitland-Niles,MID,Arsenal,-0.5,0,0,0,0,0,21,0,0,0,0,41,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,4584,0,1,2,0,0,-320,260,580,48,TRUE,0,Aston Villa
James Milner,MID,Liverpool,3,0,0,7,0,19.8,274,0,0,0,0,48,0,0,2.9,7,2022-08-31T19:00:00Z,19,0,0,0,0,5,0,130525,0,1,2,2,1,-10281,11916,22197,45,TRUE,0,Newcastle
Keane Lewis-Potter,MID,Brentford,1.6,0,0,3,0,1.5,515,0,0,0,0,43,1,0,1.1,1.4,2022-08-30T18:30:00Z,67,0,0,0,0,5,0,7958,0,1,1,8,2,63,641,578,53,FALSE,0,Crystal Palace
Kevin De Bruyne,MID,Man City,7.1,0,0,2,0,13.8,301,0,0,0,0,49,0,0,4.5,14.2,2022-08-31T18:30:00Z,21,0,0,0,0,5,0,2650570,0,0,6,17,1,56993,244366,187373,122,TRUE,0,Nott'm Forest
Sepp van den Berg,DEF,Liverpool,1,0,0,0,0,0,500,0,0,0,0,48,0,0,0,0,2022-08-31T19:00:00Z,0,0,0,0,0,5,0,30652,0,1,2,0,0,-2027,1312,3339,40,TRUE,0,Newcastle
Joe Gelhardt,FWD,Leeds,0.3,0,0,-3,0,2.2,242,0,0,0,0,45,0,0,3.1,1.4,2022-08-30T19:00:00Z,44,0,0,0,0,5,0,37768,0,1,1,27,1,-3892,1782,5674,54,TRUE,0,Everton
Diego Carlos,DEF,Aston Villa,0,0,0,0,0,0,50,0,0,0,0,41,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,32531,0,1,2,0,0,-5555,62,5617,48,FALSE,0,Arsenal
Lucas Moura,MID,Spurs,0,0,0,0,0,0,431,0,0,0,0,47,0,0,0,0,2022-08-31T18:45:00Z,0,0,0,0,0,5,0,21100,0,1,1,0,0,-5964,130,6094,58,FALSE,0,West Ham
Ben Mee,DEF,Brentford,3.6,0,0,6,0,1.1,526,0,0,0,0,43,1,0,1.8,5.6,2022-08-30T18:30:00Z,90,0,0,0,0,5,0,327429,0,1,1,11,2,-28805,21983,50788,46,FALSE,0,Crystal Palace
Marquinhos,MID,Arsenal,0.5,0,0,0,0,0,27,0,0,0,0,41,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,7475,0,1,2,0,0,-632,369,1001,48,TRUE,0,Aston Villa
Daniel James,MID,Leeds,0.7,0,0,2,0,0.3,231,0,0,0,0,45,0,0,0.6,0,2022-08-30T19:00:00Z,14,0,0,0,0,5,0,11060,0,1,1,6,1,272,1906,1634,60,TRUE,0,Everton
João Cancelo,DEF,Man City,7.7,0,0,31,1,9.2,306,0,0,0,0,49,0,1,6.1,37.2,2022-08-31T18:30:00Z,67,0,0,0,0,5,0,4427428,0,0,6,15,12,-248679,89088,337767,71,TRUE,0,Nott'm Forest
Bruno Fernandes,MID,Man Utd,3.5,0,0,12,1,38.4,333,0,0,0,0,46,0,0,6.4,21.4,2022-09-01T19:00:00Z,90,0,0,0,0,5,0,214189,0,1,0,4,3,15409,29236,13827,98,FALSE,0,Leicester
Tyler Adams,MID,Leeds,1.3,0,0,13,0,7.8,506,0,0,0,0,45,1,0,3,22.2,2022-08-30T19:00:00Z,90,0,0,0,0,5,0,19371,0,1,1,0,1,-134,2299,2433,50,TRUE,1,Everton
Ciaran Clark,DEF,Newcastle,0,0,0,0,0,0,352,0,0,0,0,48,0,0,0,0,2022-08-31T19:00:00Z,0,0,0,0,0,5,0,262,0,1,2,0,0,-21,0,21,45,FALSE,0,Liverpool
Owen Bevan,DEF,Bournemouth,0,0,0,0,0,0,598,0,0,0,0,42,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,4467,0,0,0,0,0,2697,3218,521,40,TRUE,0,Wolves
Mark Travers,GK,Bournemouth,1.1,0,0,0,0,0,72,0,0,0,0,42,0,0,0,0,2022-08-31T18:30:00Z,0,0,0,0,0,5,0,49608,0,0,0,0,0,-2966,863,3829,45,TRUE,0,Wolves
Jordan Zemura,DEF,Bournemouth,1.5,0,0,19,1,0.8,76,0,0,0,0,42,0,0,0.8,3.6,2022-08-31T18:30:00Z,68,0,0,0,0,5,0,12990,0,0,0,4,6,-1224,450,1674,44,TRUE,0,Wolves
Rob Holding,DEF,Arsenal,0.9,0,0,5,0,0,5,0,0,0,0,41,0,0,0.2,2.2,2022-08-31T18:30:00Z,2,0,0,0,0,5,0,12085,0,1,2,0,1,-648,461,1109,43,TRUE,0,Aston Villa
Ivan Toney,FWD,Brentford,5.6,0,0,3,0,24.3,80,0,0,0,0,43,1,0,4.7,4.8,2022-08-30T18:30:00Z,90,0,0,0,0,5,0,1842651,0,1,1,18,1,-81239,186083,267322,72,FALSE,1,Crystal Palace
