name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0,451,0,0,0,0,109,0,0,0,0,2022-10-15T16:30:00Z,0,0,0,0,0,11,0,32037,0,0,2,0,0,-374,389,763,40,TRUE,0,Everton
Luka Milivojevic,MID,Crystal Palace,0.7,0,0,2,0,1,158,0,0,0,0,105,0,0,0.4,2,2022-10-15T11:30:00Z,34,0,0,0,0,11,0,48639,0,0,0,1,1,981,3755,2774,43,FALSE,0,Leicester
Wesley Fofana,DEF,Chelsea,0,0,0,0,0,0,272,0,0,0,0,101,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,175460,0,2,0,0,0,-49807,693,50500,44,FALSE,0,Aston Villa
Gianluca Scamacca,FWD,West Ham,4.8,0,0,2,0,23,529,0,0,0,0,108,1,0,9.2,0,2022-10-16T13:00:00Z,86,0,0,0,0,11,0,240130,0,1,1,70,2,104816,114631,9815,68,FALSE,0,Southampton
Alisson,GK,Liverpool,6,1,3,51,1,10,281,0,0,0,0,106,0,0,7.6,66,2022-10-16T15:30:00Z,90,0,0,0,0,11,6,1371336,0,0,1,0,14,-74619,10351,84970,54,TRUE,0,Man City
Che Adams,FWD,Southampton,3,0,0,6,0,12.1,411,0,0,0,0,108,1,0,8.4,20.4,2022-10-16T13:00:00Z,73,0,0,0,0,11,0,97339,0,1,1,51,2,-19,8650,8669,64,TRUE,0,West Ham
Sam Greenwood,FWD,Leeds,-0.5,0,0,0,0,0,237,0,0,0,0,104,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,1156852,0,1,0,0,0,-43104,30897,74001,43,TRUE,0,Arsenal
Nathaniel Chalobah,MID,Fulham,0,0,0,0,0,0,203,0,0,0,0,103,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,10521,0,2,2,0,0,-832,68,900,44,TRUE,0,Bournemouth
Nathaniel Phillips,DEF,Liverpool,0,0,0,0,0,0,501,0,0,0,0,106,0,0,0,0,2022-10-16T15:30:00Z,0,0,0,0,0,11,0,46314,0,0,1,0,0,-730,1136,1866,40,TRUE,0,Man City
Loïc Mbe Soh,DEF,Nott'm Forest,-0.5,0,0,0,0,0,393,0,0,0,0,110,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,3738,0,0,1,0,0,-20,66,86,43,FALSE,0,Wolves
Jason Steele,GK,Brighton,0,0,0,0,0,0,102,0,0,0,0,102,0,0,0,0,2022-10-14T19:00:00Z,0,0,0,0,0,11,0,74694,0,0,2,0,0,-1027,675,1702,40,FALSE,0,Brentford
Tosin Adarabioyo,DEF,Fulham,0.8,0,0,0,0,0,209,0,0,0,0,103,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,27034,0,2,2,0,0,10237,11903,1666,45,TRUE,0,Bournemouth
Kalvin Phillips,MID,Man City,0,0,0,0,0,0,325,0,0,0,0,106,0,0,0,0,2022-10-16T15:30:00Z,0,0,0,0,0,11,0,14125,0,0,1,0,0,-703,18,721,48,FALSE,0,Liverpool
Cafú,MID,Nott'm Forest,-0.5,0,0,0,0,0,383,0,0,0,0,110,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,60308,0,0,1,0,0,-299,6219,6518,43,FALSE,0,Wolves
Marek Rodák,GK,Fulham,0.5,0,0,0,0,0,213,0,0,0,0,103,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,19943,0,2,2,0,0,-318,332,650,44,TRUE,0,Bournemouth
Ryan Fraser,MID,Newcastle,1,0,0,3,0,0.5,359,0,0,0,0,107,0,0,0.3,0.2,2022-10-16T13:00:00Z,31,0,0,0,0,11,0,9228,0,0,0,2,1,-904,232,1136,53,FALSE,0,Man Utd
Luke Thomas,DEF,Leicester,0,0,0,0,0,0,270,0,0,0,0,105,0,0,0,0,2022-10-15T11:30:00Z,0,0,0,0,0,11,0,8714,0,0,0,0,0,-153,213,366,43,TRUE,0,Crystal Palace
Karl Darlow,GK,Newcastle,0,0,0,0,0,0,353,0,0,0,0,107,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,158678,0,0,0,0,0,-7423,171,7594,40,FALSE,0,Man Utd
Rodri,MID,Man City,2.5,0,0,22,0,22.8,315,0,0,0,0,106,1,0,5.9,28.6,2022-10-16T15:30:00Z,90,0,0,0,0,11,0,182018,0,0,1,8,2,-7813,3416,11229,57,FALSE,0,Liverpool
Cristiano Ronaldo,FWD,Man Utd,3.3,0,0,0,1,1.8,326,0,0,0,0,107,0,0,1,0,2022-10-16T13:00:00Z,71,0,0,0,0,11,0,274470,0,0,0,12,1,18609,25176,6567,102,TRUE,1,Newcastle
Fraser Forster,GK,Spurs,0.5,0,0,0,0,0,426,0,0,0,0,109,0,0,0,0,2022-10-15T16:30:00Z,0,0,0,0,0,11,0,459153,0,0,2,0,0,2318,13577,11259,39,TRUE,0,Everton
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0,0,0,278,0,0,0,0,106,0,0,0,0,2022-10-16T15:30:00Z,0,0,0,0,0,11,0,707,0,0,1,0,0,-22,15,37,49,TRUE,0,Man City
Ethan Nwaneri,MID,Arsenal,0.7,0,0,0,0,0,630,0,0,0,0,104,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,595,0,1,0,0,0,-24,74,98,45,FALSE,0,Leeds
Jack Grealish,MID,Man City,3.2,0,0,0,0,0,305,0,0,0,0,106,0,0,0,0,2022-10-16T15:30:00Z,0,0,0,0,0,11,0,126636,0,0,1,0,0,-6087,2494,8581,68,FALSE,0,Liverpool
James McAtee,MID,Man City,0,0,0,0,0,0,317,0,0,0,0,106,0,0,0,0,2022-10-16T15:30:00Z,0,0,0,0,0,11,0,455,0,0,1,0,0,-12,0,12,45,FALSE,0,Liverpool
Will Smallbone,MID,Southampton,0,0,0,0,0,0,415,0,0,0,0,108,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,1037,0,1,1,0,0,-36,0,36,45,TRUE,0,West Ham
Martial Godo,MID,Fulham,0.5,0,0,0,0,0,641,0,0,0,0,103,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,111,0,2,2,0,0,71,79,8,45,TRUE,0,Bournemouth
Chris Wood,FWD,Newcastle,0.8,0,0,3,0,0,354,0,0,0,0,107,0,0,0,0,2022-10-16T13:00:00Z,12,0,0,0,0,11,0,57165,0,0,0,0,1,-1567,1767,3334,56,FALSE,0,Man Utd
Darren Randolph,GK,West Ham,0,0,0,0,0,0,571,0,0,0,0,108,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,16194,0,1,1,0,0,-171,244,415,40,FALSE,0,Southampton
Leander Dendoncker,MID,Aston Villa,0.2,0,0,3,0,10.8,479,0,0,0,0,101,0,0,1.3,2.4,2022-10-16T13:00:00Z,12,0,0,0,0,11,0,8561,0,2,0,0,1,-337,113,450,48,TRUE,0,Chelsea
Allan,MID,Everton,0,0,0,0,0,0,183,0,0,0,0,109,0,0,0,0,2022-10-15T16:30:00Z,0,0,0,0,0,11,0,7683,0,0,2,0,0,-501,0,501,48,FALSE,0,Spurs
Ibrahima Konaté,DEF,Liverpool,0.3,0,0,0,0,0,290,0,0,0,0,106,0,0,0,0,2022-10-16T15:30:00Z,0,0,0,0,0,11,0,31185,0,0,1,0,0,7194,8422,1228,48,TRUE,0,Man City
Aleksandar Mitrović,FWD,Fulham,2.1,0,1,26,0,13.4,210,0,0,0,0,103,2,1,12.4,35.6,2022-10-15T14:00:00Z,90,0,0,0,0,11,0,2288993,0,2,2,75,7,-317886,36403,354289,67,TRUE,0,Bournemouth
Christian Eriksen,MID,Man Utd,2.3,0,0,0,0,0,519,0,0,0,0,107,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,349884,0,0,0,0,0,-15547,9800,25347,63,TRUE,0,Newcastle
Joe Willock,MID,Newcastle,3.8,0,0,2,0,0.4,373,0,0,0,0,107,0,0,0.5,2.2,2022-10-16T13:00:00Z,12,0,0,0,0,11,0,81381,0,0,0,2,1,-1829,8592,10421,49,FALSE,0,Man Utd
Yerson Mosquera Valdelamar,DEF,Wolves,0.5,0,0,0,0,0,494,0,0,0,0,110,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,139654,0,0,1,0,0,4240,11046,6806,39,TRUE,0,Nott'm Forest
Roméo Lavia,MID,Southampton,0,0,0,0,0,0,321,0,0,0,0,108,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,30751,0,1,1,0,0,-2826,155,2981,45,TRUE,0,West Ham
Kristoffer Ajer,DEF,Brentford,3.2,0,0,19,1,1.1,84,0,0,0,0,102,0,0,2.3,21.6,2022-10-14T19:00:00Z,90,0,0,0,0,11,0,9060,0,0,2,0,6,448,1516,1068,45,TRUE,0,Brighton
Emmanuel Dennis,FWD,Nott'm Forest,2.8,0,0,0,0,1.8,585,0,0,0,0,110,1,0,0.2,0,2022-10-15T14:00:00Z,69,0,0,0,0,11,0,14331,0,0,1,2,1,3259,4252,993,58,FALSE,1,Wolves
Will Hughes,MID,Crystal Palace,0,0,0,0,0,0,163,0,0,0,0,105,0,0,0,0,2022-10-15T11:30:00Z,0,0,0,0,0,11,0,3175,0,0,0,0,0,-65,55,120,48,FALSE,0,Leicester
Joe Ayodele-Aribo,MID,Southampton,4.3,0,0,6,0,13.6,512,0,0,0,0,108,1,0,3.2,12.6,2022-10-16T13:00:00Z,73,0,0,0,0,11,0,49847,0,1,1,6,2,-1787,1489,3276,54,TRUE,0,West Ham
Orel Mangala,MID,Nott'm Forest,0.2,0,0,2,0,0.3,536,0,0,0,0,110,0,0,0.8,0,2022-10-15T14:00:00Z,20,0,0,0,0,11,0,2321,0,0,1,9,1,-11,65,76,49,FALSE,0,Wolves
Luke Plange,FWD,Crystal Palace,0,0,0,0,0,0,496,0,0,0,0,105,0,0,0,0,2022-10-15T11:30:00Z,0,0,0,0,0,11,0,38805,0,0,0,0,0,-2063,0,2063,45,FALSE,0,Leicester
Cristian Romero,DEF,Spurs,4.5,0,0,22,1,16.3,443,0,0,0,0,109,0,0,3.2,12.2,2022-10-15T16:30:00Z,86,0,0,0,0,11,0,182492,0,0,2,3,6,30068,34435,4367,49,TRUE,0,Everton
Jack Harrison,MID,Leeds,1.8,0,0,11,0,24.9,233,0,0,0,0,104,1,0,3.3,4.8,2022-10-16T13:00:00Z,75,0,0,0,0,11,0,357185,0,1,0,3,2,-51964,3557,55521,61,TRUE,0,Arsenal
Maxwel Cornet,MID,West Ham,0,0,0,0,0,0,575,0,0,0,0,108,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,7619,0,1,1,0,0,-1496,50,1546,59,FALSE,0,Southampton
Luis Sinisterra,MID,Leeds,-0.5,0,0,12,0,27.3,508,0,0,0,0,104,1,0,9.3,13,2022-10-16T13:00:00Z,88,0,0,0,0,11,0,53115,0,1,0,53,2,-5908,1031,6939,65,TRUE,0,Arsenal
Nathaniel Clyne,DEF,Crystal Palace,0.1,0,0,0,0,0,157,0,0,0,0,105,0,0,0,0,2022-10-15T11:30:00Z,0,0,0,0,0,11,0,14768,0,0,0,0,0,-1344,47,1391,45,FALSE,0,Leicester
Stuart Armstrong,MID,Southampton,1.3,0,0,3,0,0.6,405,0,0,0,0,108,0,0,0.5,4,2022-10-16T13:00:00Z,16,0,0,0,0,11,0,9655,0,1,1,0,1,-301,345,646,49,TRUE,0,West Ham
Oriol Romeu,MID,Southampton,0,0,0,0,0,0,402,0,0,0,0,108,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,4020,0,1,1,0,0,-163,0,163,48,TRUE,0,West Ham
Tyler Roberts,MID,Leeds,0,0,0,0,0,0,229,0,0,0,0,104,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,65,0,1,0,0,0,-2,0,2,50,TRUE,0,Arsenal
Lamare Bogarde,DEF,Aston Villa,-0.5,0,0,0,0,0,638,0,0,0,0,101,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,2292,0,2,0,0,0,568,818,250,40,TRUE,0,Chelsea
Harrison Ashby,DEF,West Ham,0,0,0,0,0,0,555,0,0,0,0,108,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,35238,0,1,1,0,0,-343,752,1095,40,FALSE,0,Southampton
Lewis Brunt,DEF,Leicester,0,0,0,0,0,0,273,0,0,0,0,105,0,0,0,0,2022-10-15T11:30:00Z,0,0,0,0,0,11,0,36929,0,0,0,0,0,442,1917,1475,39,TRUE,0,Crystal Palace
Matt Ritchie,DEF,Newcastle,0,0,0,0,0,0,350,0,0,0,0,107,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,7632,0,0,0,0,0,-277,174,451,43,FALSE,0,Man Utd
Jannik Vestergaard,DEF,Leicester,0,0,0,0,0,0,253,0,0,0,0,105,0,0,0,0,2022-10-15T11:30:00Z,0,0,0,0,0,11,0,754440,0,0,0,0,0,1252,27486,26234,39,TRUE,0,Crystal Palace
Enock Mwepu,MID,Brighton,0,0,0,0,0,0,118,0,0,0,0,102,0,0,0,0,2022-10-14T19:00:00Z,0,0,0,0,0,11,0,7245,0,0,2,0,0,-1135,17,1152,53,FALSE,0,Brentford
Trevoh Chalobah,DEF,Chelsea,4.5,0,0,25,1,0.3,141,0,0,0,0,101,0,0,1.6,15.6,2022-10-16T13:00:00Z,90,0,0,0,0,11,0,47020,0,2,0,0,6,10102,11870,1768,47,FALSE,0,Aston Villa
Chris Richards,DEF,Crystal Palace,0,0,0,0,0,0,530,0,0,0,0,105,0,0,0,0,2022-10-15T11:30:00Z,0,0,0,0,0,11,0,6032,0,0,0,0,0,-373,21,394,44,FALSE,0,Leicester
Diogo Jota,FWD,Liverpool,2.3,0,0,12,1,45,288,0,0,0,0,106,0,0,9.1,23.4,2022-10-16T15:30:00Z,90,0,0,0,0,11,0,48378,0,0,1,23,1,2304,6542,4238,89,TRUE,1,Man City
Martin Dubravka,GK,Man Utd,0,0,0,0,0,0,355,0,0,0,0,107,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,53914,0,0,0,0,0,-1435,418,1853,42,TRUE,0,Newcastle
Rodrigo,MID,Leeds,1.2,0,0,2,0,12.8,225,0,0,0,0,104,1,0,6.4,5.2,2022-10-16T13:00:00Z,45,0,0,0,0,11,0,640675,0,1,0,46,1,-30000,24959,54959,63,TRUE,0,Arsenal
Chiquinho,MID,Wolves,0,0,0,0,0,0,490,0,0,0,0,110,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,369,0,0,1,0,0,-97,31,128,50,TRUE,0,Nott'm Forest
Mohammed Salisu,DEF,Southampton,0.7,0,0,17,0,0.3,420,0,0,0,0,108,1,0,5.3,52.4,2022-10-16T13:00:00Z,90,0,0,0,0,11,0,18851,0,1,1,0,2,-237,882,1119,44,TRUE,0,West Ham
Fred,MID,Man Utd,2.3,0,0,5,1,29.1,331,0,0,0,0,107,0,0,7,5.6,2022-10-16T13:00:00Z,90,0,0,0,0,11,0,45199,0,0,0,35,3,-1328,770,2098,51,TRUE,0,Newcastle
Jakub Moder,MID,Brighton,0,0,0,0,0,0,117,0,0,0,0,102,0,0,0,0,2022-10-14T19:00:00Z,0,0,0,0,0,11,0,1872,0,0,2,0,0,-42,42,84,44,FALSE,0,Brentford
Lucas Paquetá,MID,West Ham,3.8,0,0,5,0,8.3,603,0,0,0,0,108,1,0,10.3,9,2022-10-16T13:00:00Z,86,0,0,0,0,11,0,149982,0,1,1,86,2,14509,25309,10800,60,FALSE,0,Southampton
Jean-Philippe Mateta,FWD,Crystal Palace,1,0,0,2,0,0,168,0,0,0,0,105,0,0,0.5,5.2,2022-10-15T11:30:00Z,13,0,0,0,0,11,0,43222,0,0,0,0,1,-1474,2175,3649,52,FALSE,0,Leicester
Salomón Rondón,FWD,Everton,0.5,0,0,2,0,0,177,0,0,0,0,109,1,0,0,0,2022-10-15T16:30:00Z,9,0,0,0,0,11,0,57788,0,0,2,0,1,46,4654,4608,50,FALSE,0,Spurs
Liam Cooper,DEF,Leeds,2.5,0,0,15,0,10.9,221,0,0,0,0,104,1,0,2.9,14,2022-10-16T13:00:00Z,90,0,0,0,0,11,0,6712,0,1,0,4,2,164,674,510,44,TRUE,0,Arsenal
Alexander Isak,FWD,Newcastle,0,0,0,0,0,0,594,0,0,0,0,107,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,211233,0,0,0,0,0,-90644,1194,91838,68,FALSE,0,Man Utd
Erling Haaland,FWD,Man City,9.2,0,0,-2,0,13.9,318,0,0,0,0,106,1,0,15.4,18.2,2022-10-16T15:30:00Z,90,0,0,0,0,11,0,8989666,0,0,1,122,2,40632,72323,31691,122,FALSE,0,Liverpool
Lewis Cook,MID,Bournemouth,1.7,0,0,18,0,43.1,67,0,0,0,0,103,2,0,6.2,18.4,2022-10-15T14:00:00Z,90,0,0,0,0,11,0,9098,0,2,2,0,2,-219,716,935,49,FALSE,0,Fulham
Remi Matthews,GK,Crystal Palace,0,0,0,0,0,0,495,0,0,0,0,105,0,0,0,0,2022-10-15T11:30:00Z,0,0,0,0,0,11,0,2764,0,0,0,0,0,-64,0,64,40,FALSE,0,Leicester
Phil Foden,MID,Man City,10,0,0,22,0,58.8,314,0,0,0,0,106,1,0,10.1,31.8,2022-10-16T15:30:00Z,90,0,0,0,0,11,0,2154425,0,0,1,10,2,569374,615777,46403,82,FALSE,0,Liverpool
Juan Larios,DEF,Southampton,0.3,0,0,0,0,0,622,0,0,0,0,108,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,7728,0,1,1,0,0,1114,1831,717,40,TRUE,0,West Ham
Calvin Ramsay,DEF,Liverpool,0,0,0,0,0,0,298,0,0,0,0,106,0,0,0,0,2022-10-16T15:30:00Z,0,0,0,0,0,11,0,22361,0,0,1,0,0,2190,2996,806,39,TRUE,0,Man City
Steve Cook,DEF,Nott'm Forest,0.2,0,0,12,0,10.5,379,0,0,0,0,110,1,0,2.6,11,2022-10-15T14:00:00Z,90,0,0,0,0,11,0,12835,0,0,1,4,2,-42,479,521,44,FALSE,0,Wolves
Ryan Bertrand,DEF,Leicester,0,0,0,0,0,0,250,0,0,0,0,105,0,0,0,0,2022-10-15T11:30:00Z,0,0,0,0,0,11,0,2955,0,0,0,0,0,-78,93,171,40,TRUE,0,Crystal Palace
Sékou Mara,FWD,Southampton,1,0,0,2,0,10.3,528,0,0,0,0,108,0,0,1.4,3.2,2022-10-16T13:00:00Z,16,0,0,0,0,11,0,10206,0,1,1,0,1,-1440,447,1887,54,TRUE,0,West Ham
Scott McTominay,MID,Man Utd,0,0,0,0,0,0,338,0,0,0,0,107,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,22123,0,0,0,0,0,-3357,340,3697,49,TRUE,0,Newcastle
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0,0,0,0,0,0,390,0,0,0,0,110,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,504,0,0,1,0,0,-11,0,11,50,FALSE,0,Wolves
Dean Henderson,GK,Nott'm Forest,1.2,0,0,12,0,0,398,0,0,0,0,110,1,0,0.7,7,2022-10-15T14:00:00Z,90,0,0,0,0,11,1,1340776,0,0,1,0,2,-38917,14245,53162,47,FALSE,0,Wolves
Jack Stacey,DEF,Bournemouth,0.3,0,0,3,0,0,65,0,0,0,0,103,0,0,0.2,2,2022-10-15T14:00:00Z,1,0,0,0,0,11,0,4805,0,2,2,0,1,-34,188,222,43,FALSE,0,Fulham
Mason Holgate,DEF,Everton,0,0,0,0,0,0,192,0,0,0,0,109,0,0,0,0,2022-10-15T16:30:00Z,0,0,0,0,0,11,0,7225,0,0,2,0,0,-226,49,275,43,FALSE,0,Spurs
Steven Alzate,MID,Brighton,0,0,0,0,0,0,115,0,0,0,0,102,0,0,0,0,2022-10-14T19:00:00Z,0,0,0,0,0,11,0,13000,0,0,2,0,0,-1176,0,1176,44,FALSE,0,Brentford
Mateusz Klich,MID,Leeds,0.5,0,0,3,0,1.8,223,0,0,0,0,104,0,0,0.2,0.4,2022-10-16T13:00:00Z,15,0,0,0,0,11,0,7470,0,1,0,0,1,-143,298,441,47,TRUE,0,Arsenal
Armel Bella-Kotchap,DEF,Southampton,0.7,0,0,5,0,0.2,423,0,0,0,0,108,0,0,2.2,4.4,2022-10-16T13:00:00Z,41,0,0,0,0,11,0,27788,0,1,1,17,1,-282,1645,1927,45,TRUE,0,West Ham
Ainsley Maitland-Niles,MID,Southampton,1,0,0,9,0,0.6,21,0,0,0,0,108,1,0,1.3,12.6,2022-10-16T13:00:00Z,74,0,0,0,0,11,0,5326,0,1,1,0,2,-231,88,319,48,TRUE,0,West Ham
James Milner,MID,Liverpool,1.3,0,0,9,1,1.4,274,0,0,0,0,106,0,0,2,15,2022-10-16T15:30:00Z,90,0,0,0,0,11,0,102239,0,0,1,4,3,-5717,1680,7397,45,TRUE,0,Man City
Keane Lewis-Potter,MID,Brentford,0,0,0,0,0,0,515,0,0,0,0,102,0,0,0,0,2022-10-14T19:00:00Z,0,0,0,0,0,11,0,5684,0,0,2,0,0,-325,53,378,52,TRUE,0,Brighton
Kevin De Bruyne,MID,Man City,6.5,0,0,16,0,37.1,301,0,0,0,0,106,1,0,6.7,14,2022-10-16T15:30:00Z,90,0,0,0,0,11,0,3749684,0,0,1,16,2,-66797,131945,198742,124,FALSE,0,Liverpool
Sepp van den Berg,DEF,Liverpool,0,0,0,0,0,0,500,0,0,0,0,106,0,0,0,0,2022-10-16T15:30:00Z,0,0,0,0,0,11,0,19110,0,0,1,0,0,-524,0,524,40,TRUE,0,Man City
Joe Gelhardt,FWD,Leeds,0.2,0,0,3,0,0,242,0,0,0,0,104,0,0,0,0,2022-10-16T13:00:00Z,1,0,0,0,0,11,0,28180,0,1,0,0,1,-977,1062,2039,52,TRUE,0,Arsenal
Diego Carlos,DEF,Aston Villa,0,0,0,0,0,0,50,0,0,0,0,101,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,24162,0,2,0,0,0,-528,60,588,47,TRUE,0,Chelsea
Lucas Moura,MID,Spurs,0.7,0,0,3,0,0,431,0,0,0,0,109,0,0,0,0,2022-10-15T16:30:00Z,1,0,0,0,0,11,0,14840,0,0,2,0,1,-48,340,388,58,TRUE,0,Everton
Ben Mee,DEF,Brentford,3.8,0,0,23,1,0.3,526,0,0,0,0,102,0,0,3.4,27.2,2022-10-14T19:00:00Z,90,0,0,0,0,11,0,336232,0,0,2,6,6,-1352,18302,19654,45,TRUE,0,Brighton
Marquinhos,MID,Arsenal,0.7,0,0,0,0,0,27,0,0,0,0,104,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,8596,0,1,0,0,0,-216,311,527,47,FALSE,0,Leeds
Daniel James,MID,Fulham,2.2,0,0,4,0,1.9,231,0,0,0,0,103,2,0,5.7,1.4,2022-10-15T14:00:00Z,45,0,0,0,0,11,0,17302,0,2,2,54,1,283,1728,1445,60,TRUE,0,Bournemouth
João Cancelo,DEF,Man City,7.5,0,0,10,0,6.3,306,0,0,0,0,106,1,0,3.5,5,2022-10-16T15:30:00Z,90,0,0,0,0,11,0,5882296,0,0,1,24,2,334508,392136,57628,73,FALSE,0,Liverpool
Bruno Fernandes,MID,Man Utd,1.7,0,0,10,1,42.2,333,0,0,0,0,107,0,0,7.3,16.6,2022-10-16T13:00:00Z,90,0,0,0,0,11,0,221219,0,0,0,14,2,-9630,5900,15530,98,TRUE,1,Newcastle
Tyler Adams,MID,Leeds,1.8,0,0,8,0,3.5,506,0,0,0,0,104,1,0,1.2,8.4,2022-10-16T13:00:00Z,90,0,0,0,0,11,0,20149,0,1,0,0,2,-485,732,1217,50,TRUE,0,Arsenal
Ciaran Clark,DEF,Newcastle,0,0,0,0,0,0,352,0,0,0,0,107,0,0,0,0,2022-10-16T13:00:00Z,0,0,0,0,0,11,0,234,0,0,0,0,0,-2,0,2,45,FALSE,0,Man Utd
Owen Bevan,DEF,Bournemouth,0,0,0,0,0,0,598,0,0,0,0,103,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,5027,0,2,2,0,0,-283,0,283,40,FALSE,0,Fulham
Mark Travers,GK,Bournemouth,-0.5,0,0,0,0,0,72,0,0,0,0,103,0,0,0,0,2022-10-15T14:00:00Z,0,0,0,0,0,11,0,42151,0,2,2,0,0,-1271,348,1619,44,FALSE,0,Fulham
