name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Gianluca Scamacca,FWD,West Ham,5.1,0,0,2,1,32.5,529,0,0,0,0,129,0,0,7.8,9.8,2022-10-24T19:00:00Z,73,0,0,0,0,13,0,240591,0,0,2,36,2,11248,39802,28554,68,TRUE,0,Bournemouth
Alisson,GK,Liverpool,8.9,0,0,20,0,0,281,0,0,0,0,126,1,0,3.8,38.4,2022-10-22T11:30:00Z,90,0,0,0,0,13,6,1632184,0,0,1,0,4,187293,201523,14230,54,FALSE,0,Nott'm Forest
Che Adams,FWD,Southampton,2.7,0,0,2,0,0.3,411,0,0,0,0,127,0,0,0.3,0.2,2022-10-23T13:00:00Z,17,0,0,0,0,13,0,97494,0,1,1,2,1,-6205,5797,12002,64,TRUE,0,Arsenal
Sam Greenwood,FWD,Leeds,0.4,0,0,4,0,4.6,237,0,0,0,0,124,2,0,1.5,2.4,2022-10-23T13:00:00Z,75,0,0,0,0,13,0,1051264,0,3,2,8,2,-33113,20972,54085,43,TRUE,0,Fulham
Nathaniel Chalobah,MID,Fulham,-0.4,0,0,0,0,0,203,0,0,0,0,124,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,10068,0,3,2,0,0,4,237,233,44,FALSE,0,Leeds
Nathaniel Phillips,DEF,Liverpool,1.5,0,0,0,0,0,501,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,0,0,0,0,0,13,0,44664,0,0,1,0,0,-847,563,1410,40,FALSE,0,Nott'm Forest
Loïc Mbe Soh,DEF,Nott'm Forest,-1.5,0,0,0,0,0,393,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,0,0,0,0,0,13,0,3732,0,0,1,0,0,-24,64,88,43,TRUE,0,Liverpool
Jason Steele,GK,Brighton,-1,0,0,0,0,0,102,0,0,0,0,125,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,72170,0,1,3,0,0,-1061,1059,2120,40,FALSE,0,Man City
Tosin Adarabioyo,DEF,Fulham,0.4,0,0,10,0,0.1,209,0,0,0,0,124,2,0,2.1,17.2,2022-10-23T13:00:00Z,90,0,0,0,0,13,0,18907,0,3,2,4,1,-3492,358,3850,45,FALSE,0,Leeds
Kalvin Phillips,MID,Man City,0,0,0,0,0,0,325,0,0,0,0,125,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,13598,0,1,3,0,0,-269,7,276,48,TRUE,0,Brighton
Cafú,MID,Nott'm Forest,-1.5,0,0,0,0,0,383,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,0,0,0,0,0,13,0,57166,0,0,1,0,0,-335,2928,3263,43,TRUE,0,Liverpool
Marek Rodák,GK,Fulham,0,0,0,0,0,0,213,0,0,0,0,124,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,19272,0,3,2,0,0,-397,154,551,44,FALSE,0,Leeds
Ryan Fraser,MID,Newcastle,0.1,0,0,0,0,0,359,0,0,0,0,128,0,0,0,0,2022-10-23T15:30:00Z,0,0,0,0,0,13,0,8773,0,2,1,0,0,-404,156,560,52,FALSE,0,Spurs
Luke Thomas,DEF,Leicester,0.2,0,0,3,0,0,270,0,0,0,0,130,0,0,0.2,2,2022-10-23T13:00:00Z,2,0,0,0,0,13,0,8728,0,4,0,0,1,-78,193,271,43,FALSE,0,Wolves
Karl Darlow,GK,Newcastle,0,0,0,0,0,0,353,0,0,0,0,128,0,0,0,0,2022-10-23T15:30:00Z,0,0,0,0,0,13,0,145700,0,2,1,0,0,-5895,117,6012,39,FALSE,0,Spurs
Rodri,MID,Man City,3.5,0,0,11,0,4.3,315,0,0,0,0,125,1,0,2.6,17.8,2022-10-22T14:00:00Z,90,0,0,0,0,13,0,177499,0,1,3,4,2,20,4865,4845,57,TRUE,0,Brighton
Cristiano Ronaldo,FWD,Man Utd,1.5,0,0,0,0,0,326,0,0,0,0,122,0,0,0,0,2022-10-22T16:30:00Z,0,0,0,0,0,13,0,254857,0,1,1,0,0,-33052,1866,34918,102,FALSE,0,Chelsea
Fraser Forster,GK,Spurs,0.5,0,0,0,0,0,426,0,0,0,0,128,0,0,0,0,2022-10-23T15:30:00Z,0,0,0,0,0,13,0,453054,0,2,1,0,0,-733,9233,9966,39,TRUE,0,Newcastle
Alex Oxlade-Chamberlain,MID,Liverpool,1.7,0,0,3,0,0,278,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,14,0,0,0,0,13,0,752,0,0,1,0,1,22,48,26,49,FALSE,0,Nott'm Forest
Ethan Nwaneri,MID,Arsenal,0.5,0,0,0,0,0,630,0,0,0,0,127,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,690,0,1,1,0,0,15,58,43,45,FALSE,0,Southampton
Jack Grealish,MID,Man City,2.2,0,0,4,0,13.7,305,0,0,0,0,125,1,0,2,1.8,2022-10-22T14:00:00Z,76,0,0,0,0,13,0,122607,0,1,3,4,2,-703,2539,3242,68,TRUE,0,Brighton
James McAtee,MID,Man City,0,0,0,0,0,0,317,0,0,0,0,125,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,440,0,1,3,0,0,-7,0,7,45,TRUE,0,Brighton
Will Smallbone,MID,Southampton,0,0,0,0,0,0,415,0,0,0,0,127,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,999,0,1,1,0,0,-14,0,14,45,TRUE,0,Arsenal
Martial Godo,MID,Fulham,0,0,0,0,0,0,641,0,0,0,0,124,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,215,0,3,2,0,0,18,44,26,45,FALSE,0,Leeds
Chris Wood,FWD,Newcastle,0.3,0,0,2,0,0,354,0,0,0,0,128,0,0,0,0,2022-10-23T15:30:00Z,2,0,0,0,0,13,0,55388,0,2,1,0,1,-1371,938,2309,56,FALSE,0,Spurs
Darren Randolph,GK,West Ham,0.5,0,0,0,0,0,571,0,0,0,0,129,0,0,0,0,2022-10-24T19:00:00Z,0,0,0,0,0,13,0,16066,0,0,2,0,0,-146,139,285,40,TRUE,0,Bournemouth
Leander Dendoncker,MID,Aston Villa,1.2,0,0,14,1,11,479,0,0,0,0,121,0,0,3.9,15.6,2022-10-23T13:00:00Z,62,0,0,0,0,13,0,8357,0,0,4,12,3,-164,132,296,47,TRUE,0,Brentford
Allan,MID,Everton,0,0,0,0,0,0,183,0,0,0,0,123,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,7310,0,0,3,0,0,-173,0,173,48,TRUE,0,Crystal Palace
Ibrahima Konaté,DEF,Liverpool,0,0,0,0,0,0,290,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,0,0,0,0,0,13,0,27009,0,0,1,0,0,-3825,107,3932,48,FALSE,0,Nott'm Forest
Aleksandar Mitrović,FWD,Fulham,3.8,0,0,26,0,15.8,210,0,0,0,0,124,2,1,10.6,29.2,2022-10-23T13:00:00Z,90,0,0,0,0,13,0,2725040,0,3,2,61,6,65688,167530,101842,68,FALSE,0,Leeds
Christian Eriksen,MID,Man Utd,1.7,0,0,13,1,23.4,519,0,0,0,0,122,0,0,3.2,6,2022-10-22T16:30:00Z,79,0,0,0,0,13,0,302659,0,1,1,3,3,-18631,3828,22459,63,FALSE,0,Chelsea
Joe Willock,MID,Newcastle,2.7,0,0,8,0,12.9,373,0,0,0,0,128,1,0,2.9,3.8,2022-10-23T15:30:00Z,74,0,0,0,0,13,0,72304,0,2,1,12,2,-7450,1913,9363,49,FALSE,0,Spurs
Yerson Mosquera Valdelamar,DEF,Wolves,0,0,0,0,0,0,494,0,0,0,0,130,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,136295,0,4,0,0,0,-93,4551,4644,39,TRUE,0,Leicester
Roméo Lavia,MID,Southampton,-0.1,0,0,0,0,0,321,0,0,0,0,127,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,27262,0,1,1,0,0,-1243,99,1342,45,TRUE,0,Arsenal
Kristoffer Ajer,DEF,Brentford,2.4,0,0,2,0,0.7,84,0,0,0,0,121,4,0,1.5,8.2,2022-10-23T13:00:00Z,90,0,0,0,0,13,0,11331,0,0,4,6,0,119,1301,1182,45,FALSE,0,Aston Villa
Emmanuel Dennis,FWD,Nott'm Forest,0.5,0,0,0,0,0,585,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,0,0,0,0,0,13,0,13181,0,0,1,0,0,-1569,772,2341,58,TRUE,0,Liverpool
Will Hughes,MID,Crystal Palace,0.4,0,0,0,0,0,163,0,0,0,0,123,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,2953,0,0,3,0,0,-64,38,102,48,FALSE,0,Everton
Joe Ayodele-Aribo,MID,Southampton,3.1,0,0,10,0,0.9,512,0,0,0,0,127,1,0,6.3,7.4,2022-10-23T13:00:00Z,72,0,0,0,0,13,0,47956,0,1,1,55,2,-2667,718,3385,54,TRUE,0,Arsenal
Orel Mangala,MID,Nott'm Forest,-0.3,0,0,3,0,0.1,536,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,10,0,0,0,0,13,0,2411,0,0,1,0,1,25,93,68,49,TRUE,0,Liverpool
Luke Plange,FWD,Crystal Palace,0,0,0,0,0,0,496,0,0,0,0,123,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,35666,0,0,3,0,0,-1241,0,1241,45,FALSE,0,Everton
Cristian Romero,DEF,Spurs,3.7,0,0,0,0,0,443,0,0,0,0,128,0,0,0,0,2022-10-23T15:30:00Z,0,0,0,0,0,13,0,199442,0,2,1,0,0,833,9387,8554,49,TRUE,0,Newcastle
Jack Harrison,MID,Leeds,2.6,1,0,11,0,16.2,233,0,0,0,0,124,3,0,5.2,8,2022-10-23T13:00:00Z,90,0,0,0,0,13,0,314914,0,3,2,28,5,-35338,5698,41036,60,TRUE,0,Fulham
Maxwel Cornet,MID,West Ham,0.3,0,0,0,0,0,575,0,0,0,0,129,0,0,0,0,2022-10-24T19:00:00Z,0,0,0,0,0,13,0,6707,0,0,2,0,0,-387,26,413,59,TRUE,0,Bournemouth
Luis Sinisterra,MID,Leeds,0.8,0,0,14,0,13.9,508,0,0,0,0,124,1,0,2.4,5.6,2022-10-23T13:00:00Z,63,0,0,0,0,13,0,59281,0,3,2,4,2,-3159,3466,6625,65,TRUE,0,Fulham
Nathaniel Clyne,DEF,Crystal Palace,0,0,0,0,0,0,157,0,0,0,0,123,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,13524,0,0,3,0,0,-630,21,651,45,FALSE,0,Everton
Stuart Armstrong,MID,Southampton,2.1,0,2,30,0,33.1,405,0,0,0,0,127,1,1,11.4,41.6,2022-10-23T13:00:00Z,79,0,0,0,0,13,0,9250,0,1,1,39,9,-335,222,557,48,TRUE,0,Arsenal
Oriol Romeu,MID,Southampton,0,0,0,0,0,0,402,0,0,0,0,127,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,3836,0,1,1,0,0,-79,0,79,48,TRUE,0,Arsenal
Tyler Roberts,MID,Leeds,0,0,0,0,0,0,229,0,0,0,0,124,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,64,0,3,2,0,0,-1,0,1,50,TRUE,0,Fulham
Lamare Bogarde,DEF,Aston Villa,0,0,0,0,0,0,638,0,0,0,0,121,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,3054,0,0,4,0,0,137,416,279,40,TRUE,0,Brentford
Harrison Ashby,DEF,West Ham,0.5,0,0,0,0,0,555,0,0,0,0,129,0,0,0,0,2022-10-24T19:00:00Z,0,0,0,0,0,13,0,36171,0,0,2,0,0,660,1379,719,39,TRUE,0,Bournemouth
Lewis Brunt,DEF,Leicester,0,0,0,0,0,0,273,0,0,0,0,130,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,36968,0,4,0,0,0,-37,966,1003,39,FALSE,0,Wolves
Matt Ritchie,DEF,Newcastle,0,0,0,0,0,0,350,0,0,0,0,128,0,0,0,0,2022-10-23T15:30:00Z,0,0,0,0,0,13,0,6645,0,2,1,0,0,-367,6,373,43,FALSE,0,Spurs
Jannik Vestergaard,DEF,Leicester,0,0,0,0,0,0,253,0,0,0,0,130,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,730160,0,4,0,0,0,-4335,16973,21308,39,FALSE,0,Wolves
Enock Mwepu,MID,Brighton,0,0,0,0,0,0,118,0,0,0,0,125,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,6474,0,1,3,0,0,-304,0,304,53,FALSE,0,Man City
Trevoh Chalobah,DEF,Chelsea,4.5,0,0,10,0,1.4,141,0,0,0,0,122,1,0,2.1,9,2022-10-22T16:30:00Z,90,0,0,0,0,13,0,78536,0,1,1,11,2,7001,12498,5497,47,TRUE,0,Man Utd
Chris Richards,DEF,Crystal Palace,0,0,0,0,0,0,530,0,0,0,0,123,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,5665,0,0,3,0,0,-164,8,172,44,FALSE,0,Everton
Diogo Jota,FWD,Liverpool,0,0,0,0,0,0,288,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,0,0,0,0,0,13,0,36046,0,0,1,0,0,-7198,130,7328,89,FALSE,0,Nott'm Forest
Martin Dubravka,GK,Man Utd,-0.5,0,0,0,0,0,355,0,0,0,0,122,0,0,0,0,2022-10-22T16:30:00Z,0,0,0,0,0,13,0,51121,0,1,1,0,0,-1109,258,1367,42,FALSE,0,Chelsea
Rodrigo,MID,Leeds,2.6,0,0,23,0,2,225,0,0,0,0,124,1,1,9.9,34.6,2022-10-23T13:00:00Z,63,0,0,0,0,13,0,635311,0,3,2,62,7,-41564,23332,64896,63,TRUE,0,Fulham
Chiquinho,MID,Wolves,0,0,0,0,0,0,490,0,0,0,0,130,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,437,0,4,0,0,0,50,80,30,50,TRUE,0,Leicester
Mohammed Salisu,DEF,Southampton,1.9,0,0,9,0,0.6,420,0,0,0,0,127,1,0,1.3,12.8,2022-10-23T13:00:00Z,90,0,0,0,0,13,0,19628,0,1,1,0,2,-332,793,1125,44,TRUE,0,Arsenal
Fred,MID,Man Utd,2.9,0,0,-1,0,11.4,331,0,0,0,0,122,1,0,1.6,0.2,2022-10-22T16:30:00Z,38,0,0,0,0,13,0,52573,0,1,1,4,0,6223,7441,1218,51,FALSE,1,Chelsea
Jakub Moder,MID,Brighton,0,0,0,0,0,0,117,0,0,0,0,125,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,1876,0,1,3,0,0,54,126,72,44,FALSE,0,Man City
Lucas Paquetá,MID,West Ham,0.8,0,0,0,0,0,603,0,0,0,0,129,0,0,0,0,2022-10-24T19:00:00Z,0,0,0,0,0,13,0,107123,0,0,2,0,0,-40204,3159,43363,60,TRUE,0,Bournemouth
Jean-Philippe Mateta,FWD,Crystal Palace,0.8,0,0,-4,0,0.3,168,0,0,0,0,123,2,0,0.4,0,2022-10-22T14:00:00Z,28,0,0,0,0,13,0,43070,0,0,3,7,0,-454,2773,3227,52,FALSE,1,Everton
Salomón Rondón,FWD,Everton,0.6,0,0,0,0,0,177,0,0,0,0,123,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,57572,0,0,3,0,0,-68,3611,3679,50,TRUE,0,Crystal Palace
Liam Cooper,DEF,Leeds,2,0,0,7,0,10.9,221,0,0,0,0,124,3,0,3.7,16.4,2022-10-23T13:00:00Z,90,0,0,0,0,13,0,7117,0,3,2,10,0,14,422,408,44,TRUE,1,Fulham
Alexander Isak,FWD,Newcastle,0,0,0,0,0,0,594,0,0,0,0,128,0,0,0,0,2022-10-23T15:30:00Z,0,0,0,0,0,13,0,144501,0,2,1,0,0,-27364,222,27586,67,FALSE,0,Spurs
Erling Haaland,FWD,Man City,12,0,3,55,0,11.7,318,0,0,0,0,125,1,2,13.6,66.4,2022-10-22T14:00:00Z,79,0,0,0,0,13,0,8983808,0,1,3,58,13,342204,352788,10584,122,TRUE,0,Brighton
Lewis Cook,MID,Bournemouth,1.7,0,0,15,0,3.1,67,0,0,0,0,129,2,0,2,16.4,2022-10-24T19:00:00Z,90,0,0,0,0,13,0,8697,0,0,2,0,2,-354,227,581,49,FALSE,0,West Ham
Remi Matthews,GK,Crystal Palace,0,0,0,0,0,0,495,0,0,0,0,123,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,2647,0,0,3,0,0,-66,0,66,40,FALSE,0,Everton
Phil Foden,MID,Man City,9.2,0,0,2,0,1.8,314,0,0,0,0,125,0,0,0.7,1.2,2022-10-22T14:00:00Z,28,0,0,0,0,13,0,2933177,0,1,3,4,1,853138,875540,22402,84,TRUE,0,Brighton
Juan Larios,DEF,Southampton,-0.1,0,0,0,0,0,622,0,0,0,0,127,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,8097,0,1,1,0,0,54,559,505,40,TRUE,0,Arsenal
Calvin Ramsay,DEF,Liverpool,1.5,0,0,0,0,0,298,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,0,0,0,0,0,13,0,23346,0,0,1,0,0,385,1314,929,39,FALSE,0,Nott'm Forest
Steve Cook,DEF,Nott'm Forest,1.3,0,0,27,1,14.1,379,0,0,0,0,126,0,0,2.9,15,2022-10-22T11:30:00Z,90,0,0,0,0,13,0,12834,0,0,1,0,6,-13,466,479,44,TRUE,0,Liverpool
Ryan Bertrand,DEF,Leicester,0,0,0,0,0,0,250,0,0,0,0,130,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,2797,0,4,0,0,0,-55,47,102,40,FALSE,0,Wolves
Sékou Mara,FWD,Southampton,0.1,0,0,0,0,0,528,0,0,0,0,127,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,9516,0,1,1,0,0,-550,175,725,54,TRUE,0,Arsenal
Scott McTominay,MID,Man Utd,0.1,0,0,0,0,0.5,338,0,0,0,0,122,1,0,0,0,2022-10-22T16:30:00Z,10,0,0,0,0,13,0,21220,0,1,1,4,1,-390,404,794,49,FALSE,0,Chelsea
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0,0,0,0,0,0,390,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,0,0,0,0,0,13,0,487,0,0,1,0,0,-7,0,7,50,TRUE,0,Liverpool
Dean Henderson,GK,Nott'm Forest,3.9,0,3,34,1,0,398,0,0,0,0,126,0,0,5.3,53.2,2022-10-22T11:30:00Z,90,0,0,0,0,13,7,1248615,0,0,1,0,11,-51347,10782,62129,47,TRUE,0,Liverpool
Jack Stacey,DEF,Bournemouth,-0.1,0,0,0,0,0,65,0,0,0,0,129,0,0,0,0,2022-10-24T19:00:00Z,0,0,0,0,0,13,0,4768,0,0,2,0,0,-87,79,166,43,FALSE,0,West Ham
Mason Holgate,DEF,Everton,0,0,0,0,0,0,192,0,0,0,0,123,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,7579,0,0,3,0,0,313,448,135,43,TRUE,0,Crystal Palace
Steven Alzate,MID,Brighton,0,0,0,0,0,0,115,0,0,0,0,125,0,0,0,0,2022-10-22T14:00:00Z,0,0,0,0,0,13,0,11768,0,1,3,0,0,-522,0,522,44,FALSE,0,Man City
Mateusz Klich,MID,Leeds,1,0,0,3,0,1.3,223,0,0,0,0,124,1,0,0.5,3.4,2022-10-23T13:00:00Z,14,0,0,0,0,13,0,7284,0,3,2,0,1,-130,180,310,47,TRUE,0,Fulham
Armel Bella-Kotchap,DEF,Southampton,0,0,0,0,0,0,423,0,0,0,0,127,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,20771,0,1,1,0,0,-3722,31,3753,45,TRUE,0,Arsenal
Ainsley Maitland-Niles,MID,Southampton,0,0,0,0,0,0,21,0,0,0,0,127,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,5023,0,1,1,0,0,-316,19,335,48,TRUE,0,Arsenal
James Milner,MID,Liverpool,2.9,0,0,17,0,50.2,274,0,0,0,0,126,1,0,7.9,27.2,2022-10-22T11:30:00Z,61,0,0,0,0,13,0,101830,0,0,1,2,2,-658,3508,4166,44,FALSE,0,Nott'm Forest
Keane Lewis-Potter,MID,Brentford,0,0,0,0,0,0,515,0,0,0,0,121,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,5603,0,0,4,0,0,-86,64,150,52,FALSE,0,Aston Villa
Kevin De Bruyne,MID,Man City,7.2,0,2,30,0,40.8,301,0,0,0,0,125,1,1,12.1,42.8,2022-10-22T14:00:00Z,90,0,0,0,0,13,0,3172794,0,1,3,37,9,-7349,108855,116204,123,TRUE,0,Brighton
Sepp van den Berg,DEF,Liverpool,0,0,0,0,0,0,500,0,0,0,0,126,0,0,0,0,2022-10-22T11:30:00Z,0,0,0,0,0,13,0,18332,0,0,1,0,0,-336,0,336,40,FALSE,0,Nott'm Forest
Joe Gelhardt,FWD,Leeds,1.4,1,0,15,0,14.6,242,0,0,0,0,124,0,0,3.2,17.6,2022-10-23T13:00:00Z,6,0,0,0,0,13,0,26263,0,3,2,0,4,-835,535,1370,52,TRUE,0,Fulham
Diego Carlos,DEF,Aston Villa,0,0,0,0,0,0,50,0,0,0,0,121,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,23614,0,0,4,0,0,-291,31,322,47,TRUE,0,Brentford
Lucas Moura,MID,Spurs,1.1,0,0,3,0,1,431,0,0,0,0,128,0,0,0.9,6,2022-10-23T15:30:00Z,24,0,0,0,0,13,0,16195,0,2,1,2,1,250,628,378,58,TRUE,0,Newcastle
Ben Mee,DEF,Brentford,4,0,0,0,0,0,526,0,0,0,0,121,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,437663,0,0,4,0,0,72133,86165,14032,45,FALSE,0,Aston Villa
Marquinhos,MID,Arsenal,0.5,0,0,0,0,0,27,0,0,0,0,127,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,8520,0,1,1,0,0,-72,137,209,47,FALSE,0,Southampton
Daniel James,MID,Fulham,0,0,0,0,0,0,231,0,0,0,0,124,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,14981,0,3,2,0,0,-2493,97,2590,60,FALSE,0,Leeds
João Cancelo,DEF,Man City,6.8,0,0,15,0,3.2,306,0,0,0,0,125,1,0,2,15.2,2022-10-22T14:00:00Z,90,0,0,0,0,13,0,5929322,0,1,3,2,2,193805,223644,29839,73,TRUE,0,Brighton
Bruno Fernandes,MID,Man Utd,3.1,0,0,7,0,39,333,0,0,0,0,122,1,0,6.5,14.2,2022-10-22T16:30:00Z,90,0,0,0,0,13,0,240050,0,1,1,12,2,15316,23172,7856,98,FALSE,0,Chelsea
Tyler Adams,MID,Leeds,1.8,0,0,0,0,0,506,0,0,0,0,124,0,0,0,0,2022-10-23T13:00:00Z,0,0,0,0,0,13,0,20206,0,3,2,0,0,-196,634,830,50,TRUE,0,Fulham
Ciaran Clark,DEF,Newcastle,0,0,0,0,0,0,352,0,0,0,0,128,0,0,0,0,2022-10-23T15:30:00Z,0,0,0,0,0,13,0,230,0,2,1,0,0,-3,0,3,45,FALSE,0,Spurs
Owen Bevan,DEF,Bournemouth,0,0,0,0,0,0,598,0,0,0,0,129,0,0,0,0,2022-10-24T19:00:00Z,0,0,0,0,0,13,0,4711,0,0,2,0,0,-124,0,124,40,FALSE,0,West Ham
Mark Travers,GK,Bournemouth,-0.3,0,0,5,0,0,72,0,0,0,0,129,1,0,0.6,5.6,2022-10-24T19:00:00Z,45,0,0,0,0,13,1,40092,0,0,2,0,1,-1146,222,1368,43,FALSE,0,West Ham
