name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Karl Darlow,GK,Newcastle,0,0,0,0,0,0,353,0,0,0,0,140,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,138680,0,0,4,0,0,-7006,143,7149,39,TRUE,0,Aston Villa
Rodri,MID,Man City,3.6,0,0,15,1,18.7,315,0,0,0,0,137,0,0,5.9,15.6,2022-10-29T11:30:00Z,90,0,0,0,0,14,0,173598,0,1,0,25,3,-4745,3304,8049,57,FALSE,0,Leicester
Cristiano Ronaldo,FWD,Man Utd,2,0,0,4,1,4.8,326,0,0,0,0,139,0,0,6.7,8.8,2022-10-30T16:15:00Z,90,0,0,0,0,14,0,263124,0,0,1,53,2,4472,15468,10996,102,TRUE,0,West Ham
Fraser Forster,GK,Spurs,1,0,0,0,0,0,426,0,0,0,0,132,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,447693,0,3,2,0,0,-6037,5536,11573,39,FALSE,0,Bournemouth
Alex Oxlade-Chamberlain,MID,Liverpool,1.2,0,0,0,0,0,278,0,0,0,0,138,0,0,0,0,2022-10-29T18:45:00Z,0,0,0,0,0,14,0,857,0,2,1,0,0,50,82,32,49,TRUE,0,Leeds
Ethan Nwaneri,MID,Arsenal,1,0,0,0,0,0,630,0,0,0,0,131,0,0,0,0,2022-10-30T14:00:00Z,0,0,0,0,0,14,0,722,0,0,5,0,0,-19,63,82,45,TRUE,0,Nott'm Forest
Jack Grealish,MID,Man City,3.2,1,0,19,1,43.8,305,0,0,0,0,137,0,0,5.6,8.6,2022-10-29T11:30:00Z,90,0,0,0,0,14,0,121494,0,1,0,4,6,-1777,2542,4319,68,FALSE,0,Leicester
James McAtee,MID,Man City,0,0,0,0,0,0,317,0,0,0,0,137,0,0,0,0,2022-10-29T11:30:00Z,0,0,0,0,0,14,0,430,0,1,0,0,0,-9,0,9,45,FALSE,0,Leicester
Will Smallbone,MID,Southampton,0,0,0,0,0,0,415,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,960,0,0,1,0,0,-39,0,39,45,FALSE,0,Crystal Palace
Martial Godo,MID,Fulham,0,0,0,0,0,0,641,0,0,0,0,136,0,0,0,0,2022-10-29T16:30:00Z,0,0,0,0,0,14,0,250,0,0,0,0,0,3,57,54,45,TRUE,0,Everton
Chris Wood,FWD,Newcastle,0.8,0,0,-1,0,0,354,0,0,0,0,140,0,0,0.2,0,2022-10-29T14:00:00Z,4,0,0,0,0,14,0,54831,0,0,4,4,1,-1000,1651,2651,56,TRUE,0,Aston Villa
Darren Randolph,GK,West Ham,0,0,0,0,0,0,571,0,0,0,0,139,0,0,0,0,2022-10-30T16:15:00Z,0,0,0,0,0,14,0,16040,0,0,1,0,0,-143,155,298,40,FALSE,0,Man Utd
Leander Dendoncker,MID,Aston Villa,1.3,0,0,9,0,2.9,479,0,0,0,0,140,4,0,1.3,9.8,2022-10-29T14:00:00Z,68,0,0,0,0,14,0,8428,0,0,4,0,2,-16,329,345,47,FALSE,0,Newcastle
Allan,MID,Everton,0,0,0,0,0,0,183,0,0,0,0,136,0,0,0,0,2022-10-29T16:30:00Z,0,0,0,0,0,14,0,7067,0,0,0,0,0,-243,0,243,48,FALSE,0,Fulham
Ibrahima Konaté,DEF,Liverpool,1.2,0,0,0,0,0,290,0,0,0,0,138,0,0,0,0,2022-10-29T18:45:00Z,0,0,0,0,0,14,0,27219,0,2,1,0,0,-245,1378,1623,48,TRUE,0,Leeds
Aleksandar Mitrović,FWD,Fulham,3.3,0,0,-7,1,25.1,210,0,0,0,0,136,0,0,12,0,2022-10-29T16:30:00Z,90,0,0,0,0,14,0,2961649,0,0,0,101,1,218318,278885,60567,69,TRUE,1,Everton
Christian Eriksen,MID,Man Utd,3.2,1,2,31,1,46.9,519,0,0,0,0,139,0,0,8.1,34,2022-10-30T16:15:00Z,78,0,0,0,0,14,0,296611,0,0,1,0,8,-8022,8281,16303,63,TRUE,0,West Ham
Joe Willock,MID,Newcastle,3.2,0,0,12,1,9.1,373,0,0,0,0,140,0,0,2.2,6.6,2022-10-29T14:00:00Z,70,0,0,0,0,14,0,64030,0,0,4,6,3,-8539,1856,10395,49,TRUE,0,Aston Villa
Yerson Mosquera Valdelamar,DEF,Wolves,0,0,0,0,0,0,494,0,0,0,0,133,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,136559,0,1,1,0,0,-646,4745,5391,39,FALSE,0,Brentford
Roméo Lavia,MID,Southampton,0,0,0,0,0,0,321,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,25650,0,0,1,0,0,-1590,84,1674,45,FALSE,0,Crystal Palace
Kristoffer Ajer,DEF,Brentford,2.3,0,0,13,0,1.2,84,0,0,0,0,133,1,0,1.4,12.4,2022-10-29T14:00:00Z,82,0,0,0,0,14,0,12407,0,1,1,0,2,719,1916,1197,45,TRUE,0,Wolves
Emmanuel Dennis,FWD,Nott'm Forest,0.8,0,0,0,0,2.1,585,0,0,0,0,131,2,0,1.3,2.4,2022-10-30T14:00:00Z,34,0,0,0,0,14,0,12030,0,0,5,8,1,-1300,690,1990,58,FALSE,0,Arsenal
Will Hughes,MID,Crystal Palace,0.5,0,0,2,0,0.8,163,0,0,0,0,135,0,0,0.2,1.4,2022-10-29T14:00:00Z,15,0,0,0,0,14,0,2946,0,0,1,0,1,-41,32,73,48,TRUE,0,Southampton
Joe Ayodele-Aribo,MID,Southampton,3.3,0,0,19,0,24.7,512,0,0,0,0,135,1,0,6.7,21.4,2022-10-29T14:00:00Z,90,0,0,0,0,14,0,45447,0,0,1,21,2,-2650,840,3490,53,FALSE,0,Crystal Palace
Orel Mangala,MID,Nott'm Forest,0,0,0,0,0,0,536,0,0,0,0,131,0,0,0,0,2022-10-30T14:00:00Z,0,0,0,0,0,14,0,2378,0,0,5,0,0,-60,62,122,49,FALSE,0,Arsenal
Luke Plange,FWD,Crystal Palace,0,0,0,0,0,0,496,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,34280,0,0,1,0,0,-1384,0,1384,45,TRUE,0,Southampton
Cristian Romero,DEF,Spurs,3.7,0,0,0,0,0,443,0,0,0,0,132,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,187747,0,3,2,0,0,-12775,7545,20320,49,FALSE,0,Bournemouth
Jack Harrison,MID,Leeds,1.5,0,0,0,0,15.1,233,0,0,0,0,138,1,0,4.4,4.6,2022-10-29T18:45:00Z,71,0,0,0,0,14,0,275741,0,2,1,24,2,-39793,3934,43727,59,FALSE,0,Liverpool
Maxwel Cornet,MID,West Ham,0.1,0,0,0,0,0,575,0,0,0,0,139,0,0,0,0,2022-10-30T16:15:00Z,0,0,0,0,0,14,0,6299,0,0,1,0,0,-420,35,455,59,FALSE,0,Man Utd
Luis Sinisterra,MID,Leeds,-0.2,0,0,0,0,0,508,0,0,0,0,138,0,0,0,0,2022-10-29T18:45:00Z,0,0,0,0,0,14,0,46158,0,2,1,0,0,-13206,740,13946,65,FALSE,0,Liverpool
Nathaniel Clyne,DEF,Crystal Palace,0.2,0,0,0,0,0,157,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,13056,0,0,1,0,0,-485,52,537,45,TRUE,0,Southampton
Stuart Armstrong,MID,Southampton,2.5,0,0,6,0,7.7,405,0,0,0,0,135,1,0,3.6,3.2,2022-10-29T14:00:00Z,85,0,0,0,0,14,0,10024,0,0,1,25,2,593,1104,511,48,FALSE,0,Crystal Palace
Oriol Romeu,MID,Southampton,0,0,0,0,0,0,402,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,3748,0,0,1,0,0,-88,0,88,48,FALSE,0,Crystal Palace
Tyler Roberts,MID,Leeds,0,0,0,0,0,0,229,0,0,0,0,138,0,0,0,0,2022-10-29T18:45:00Z,0,0,0,0,0,14,0,64,0,2,1,0,0,0,0,0,50,FALSE,0,Liverpool
Lamare Bogarde,DEF,Aston Villa,0,0,0,0,0,0,638,0,0,0,0,140,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,3467,0,0,4,0,0,104,435,331,40,FALSE,0,Newcastle
Harrison Ashby,DEF,West Ham,0,0,0,0,0,0,555,0,0,0,0,139,0,0,0,0,2022-10-30T16:15:00Z,0,0,0,0,0,14,0,37716,0,0,1,0,0,941,2051,1110,39,FALSE,0,Man Utd
Lewis Brunt,DEF,Leicester,-1,0,0,0,0,0,273,0,0,0,0,137,0,0,0,0,2022-10-29T11:30:00Z,0,0,0,0,0,14,0,37428,0,1,0,0,0,2,1341,1339,39,TRUE,0,Man City
Matt Ritchie,DEF,Newcastle,0,0,0,0,0,0,350,0,0,0,0,140,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,6227,0,0,4,0,0,-419,5,424,43,TRUE,0,Aston Villa
Jannik Vestergaard,DEF,Leicester,-1,0,0,0,0,0,253,0,0,0,0,137,0,0,0,0,2022-10-29T11:30:00Z,0,0,0,0,0,14,0,722952,0,1,0,0,0,-8767,16390,25157,39,TRUE,0,Man City
Enock Mwepu,MID,Brighton,0,0,0,0,0,0,118,0,0,0,0,134,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,6158,0,1,4,0,0,-316,0,316,53,TRUE,0,Chelsea
Trevoh Chalobah,DEF,Chelsea,3.5,0,0,7,0,1.3,141,0,0,0,0,134,4,0,0.5,3.6,2022-10-29T14:00:00Z,90,1,0,0,0,14,0,103080,0,1,4,0,-2,22308,26532,4224,47,FALSE,0,Brighton
Chris Richards,DEF,Crystal Palace,0,0,0,0,0,0,530,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,5486,0,0,1,0,0,-183,6,189,44,TRUE,0,Southampton
Cameron Plain,GK,Bournemouth,0.4,0,0,0,0,0,649,0,0,0,0,132,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,0,0,3,2,0,0,0,0,0,40,TRUE,0,Spurs
Diogo Jota,FWD,Liverpool,0,0,0,0,0,0,288,0,0,0,0,138,0,0,0,0,2022-10-29T18:45:00Z,0,0,0,0,0,14,0,33567,0,2,1,0,0,-2617,126,2743,89,TRUE,0,Leeds
Martin Dubravka,GK,Man Utd,0,0,0,0,0,0,355,0,0,0,0,139,0,0,0,0,2022-10-30T16:15:00Z,0,0,0,0,0,14,0,50011,0,0,1,0,0,-1270,284,1554,42,TRUE,0,West Ham
Rodrigo,MID,Leeds,1.7,0,0,24,0,29,225,0,0,0,0,138,1,1,12.2,41.2,2022-10-29T18:45:00Z,51,0,0,0,0,14,0,570393,0,2,1,52,6,-65886,20673,86559,63,FALSE,0,Liverpool
Chiquinho,MID,Wolves,0,0,0,0,0,0,490,0,0,0,0,133,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,417,0,1,1,0,0,-25,67,92,50,FALSE,0,Brentford
Mohammed Salisu,DEF,Southampton,2.2,0,0,16,0,26.4,420,0,0,0,0,135,1,0,6.2,32,2022-10-29T14:00:00Z,90,0,0,0,0,14,0,19956,0,0,1,4,1,107,1001,894,44,FALSE,1,Crystal Palace
Fred,MID,Man Utd,3,0,0,-1,0,0.1,331,0,0,0,0,139,0,0,0.2,0,2022-10-30T16:15:00Z,11,0,0,0,0,14,0,51481,0,0,1,4,1,-1486,2743,4229,51,TRUE,0,West Ham
Jakub Moder,MID,Brighton,0,0,0,0,0,0,117,0,0,0,0,134,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,1981,0,1,4,0,0,100,253,153,44,TRUE,0,Chelsea
Lucas Paquetá,MID,West Ham,0,0,0,0,0,0,603,0,0,0,0,139,0,0,0,0,2022-10-30T16:15:00Z,0,0,0,0,0,14,0,74101,0,0,1,0,0,-33287,319,33606,59,FALSE,0,Man Utd
Jean-Philippe Mateta,FWD,Crystal Palace,0.7,0,0,0,0,0,168,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,42269,0,0,1,0,0,-1137,2747,3884,52,TRUE,0,Southampton
Salomón Rondón,FWD,Everton,0.5,0,0,0,0,0,177,0,0,0,0,136,0,0,0,0,2022-10-29T16:30:00Z,0,0,0,0,0,14,0,55712,0,0,0,0,0,-2469,2809,5278,50,FALSE,0,Fulham
Liam Cooper,DEF,Leeds,0.8,0,0,12,0,0.1,221,0,0,0,0,138,1,0,2,20.2,2022-10-29T18:45:00Z,90,0,0,0,0,14,0,6486,0,2,1,0,2,-698,149,847,44,FALSE,0,Liverpool
Alexander Isak,FWD,Newcastle,0,0,0,0,0,0,594,0,0,0,0,140,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,125123,0,0,4,0,0,-19593,294,19887,67,TRUE,0,Aston Villa
Erling Haaland,FWD,Man City,7.4,0,0,0,0,0,318,0,0,0,0,137,0,0,0,0,2022-10-29T11:30:00Z,0,0,0,0,0,14,0,8749219,0,1,0,0,0,-250313,102910,353223,122,FALSE,0,Leicester
Lewis Cook,MID,Bournemouth,1,0,0,7,0,32.9,67,0,0,0,0,132,3,0,5,15.2,2022-10-29T14:00:00Z,90,0,0,0,0,14,0,8377,0,3,2,2,1,-381,274,655,49,TRUE,1,Spurs
Remi Matthews,GK,Crystal Palace,0,0,0,0,0,0,495,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,2580,0,0,1,0,0,-66,0,66,40,TRUE,0,Southampton
Phil Foden,MID,Man City,7.8,0,0,3,0,0.5,314,0,0,0,0,137,0,0,0.1,0.4,2022-10-29T11:30:00Z,13,0,0,0,0,14,0,3060621,0,1,0,0,1,119765,272253,152488,85,FALSE,0,Leicester
Juan Larios,DEF,Southampton,0.3,0,0,0,0,0,622,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,8164,0,0,1,0,0,-158,396,554,40,FALSE,0,Crystal Palace
Calvin Ramsay,DEF,Liverpool,1,0,0,0,0,0,298,0,0,0,0,138,0,0,0,0,2022-10-29T18:45:00Z,0,0,0,0,0,14,0,24258,0,2,1,0,0,276,1379,1103,39,TRUE,0,Leeds
Yegor Yarmolyuk,MID,Brentford,1.3,0,0,0,0,0,650,0,0,0,0,133,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,0,0,1,1,0,0,0,0,0,45,TRUE,0,Wolves
Steve Cook,DEF,Nott'm Forest,1.3,0,0,8,0,0.3,379,0,0,0,0,131,5,0,2.9,21,2022-10-30T14:00:00Z,90,0,0,0,0,14,0,13139,0,0,5,8,0,124,626,502,44,FALSE,0,Arsenal
Ryan Bertrand,DEF,Leicester,0,0,0,0,0,0,250,0,0,0,0,137,0,0,0,0,2022-10-29T11:30:00Z,0,0,0,0,0,14,0,3001,0,1,0,0,0,181,308,127,39,TRUE,0,Man City
Sékou Mara,FWD,Southampton,0.7,0,0,0,0,0.3,528,0,0,0,0,135,0,0,0.3,0,2022-10-29T14:00:00Z,4,0,0,0,0,14,0,9094,0,0,1,4,1,-479,207,686,53,FALSE,0,Crystal Palace
Scott McTominay,MID,Man Utd,0.7,0,0,10,0,21.8,338,0,0,0,0,139,0,0,3.4,10.6,2022-10-30T16:15:00Z,29,0,0,0,0,14,0,20654,0,0,1,2,1,-718,317,1035,49,TRUE,0,West Ham
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0,0,0,0,0,0,390,0,0,0,0,131,0,0,0,0,2022-10-30T14:00:00Z,0,0,0,0,0,14,0,477,0,0,5,0,0,-10,0,10,50,FALSE,0,Arsenal
Dean Henderson,GK,Nott'm Forest,3.7,0,0,15,0,0,398,0,0,0,0,131,5,0,3.7,36.6,2022-10-30T14:00:00Z,90,0,0,0,0,14,4,1323383,0,0,5,0,1,62222,85513,23291,47,FALSE,0,Arsenal
Jack Stacey,DEF,Bournemouth,-0.7,0,0,0,0,0,65,0,0,0,0,132,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,4873,0,3,2,0,0,29,193,164,43,TRUE,0,Spurs
Mason Holgate,DEF,Everton,0,0,0,0,0,0,192,0,0,0,0,136,0,0,0,0,2022-10-29T16:30:00Z,0,0,0,0,0,14,0,7722,0,0,0,0,0,32,312,280,43,FALSE,0,Fulham
Steven Alzate,MID,Brighton,0,0,0,0,0,0,115,0,0,0,0,134,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,11157,0,1,4,0,0,-613,0,613,44,TRUE,0,Chelsea
Mateusz Klich,MID,Leeds,-0.2,0,0,0,0,0,223,0,0,0,0,138,0,0,0,0,2022-10-29T18:45:00Z,0,0,0,0,0,14,0,6985,0,2,1,0,0,-323,103,426,47,FALSE,0,Liverpool
Armel Bella-Kotchap,DEF,Southampton,0,0,0,0,0,0,423,0,0,0,0,135,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,18009,0,0,1,0,0,-2804,39,2843,45,FALSE,0,Crystal Palace
Ainsley Maitland-Niles,MID,Southampton,1,0,0,14,0,1.8,21,0,0,0,0,135,0,0,1,8.4,2022-10-29T14:00:00Z,45,0,0,0,0,14,0,4878,0,0,1,0,1,-166,46,212,48,FALSE,0,Crystal Palace
James Milner,MID,Liverpool,2.3,0,0,1,0,1,274,0,0,0,0,138,1,0,0.6,2.8,2022-10-29T18:45:00Z,11,0,0,0,0,14,0,99115,0,2,1,2,1,-3114,3036,6150,44,TRUE,0,Leeds
Keane Lewis-Potter,MID,Brentford,0.2,0,0,7,0,10.3,515,0,0,0,0,133,0,0,2.1,3,2022-10-29T14:00:00Z,15,0,0,0,0,14,0,5481,0,1,1,8,1,-169,71,240,52,TRUE,0,Wolves
Kevin De Bruyne,MID,Man City,8.2,0,3,34,1,70.1,301,0,0,0,0,137,0,1,16,51.2,2022-10-29T11:30:00Z,90,0,0,0,0,14,0,3445779,0,1,0,39,11,247833,285329,37496,124,FALSE,0,Leicester
Sepp van den Berg,DEF,Liverpool,0,0,0,0,0,0,500,0,0,0,0,138,0,0,0,0,2022-10-29T18:45:00Z,0,0,0,0,0,14,0,17965,0,2,1,0,0,-374,0,374,40,TRUE,0,Leeds
Joe Gelhardt,FWD,Leeds,0.1,0,0,0,0,0,242,0,0,0,0,138,0,0,0,0,2022-10-29T18:45:00Z,0,0,0,0,0,14,0,25376,0,2,1,0,0,-994,1010,2004,52,FALSE,0,Liverpool
Diego Carlos,DEF,Aston Villa,0,0,0,0,0,0,50,0,0,0,0,140,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,23297,0,0,4,0,0,-338,51,389,47,FALSE,0,Newcastle
Lucas Moura,MID,Spurs,1.7,0,0,4,0,17,431,0,0,0,0,132,1,0,4.6,9.2,2022-10-29T14:00:00Z,45,0,0,0,0,14,0,17234,0,3,2,20,1,585,1191,606,58,FALSE,0,Bournemouth
Ben Mee,DEF,Brentford,5.2,0,3,28,0,10.3,526,0,0,0,0,133,1,1,8.2,48.6,2022-10-29T14:00:00Z,90,0,0,0,0,14,0,445506,0,1,1,23,11,7184,33691,26507,45,TRUE,0,Wolves
Marquinhos,MID,Arsenal,0.8,0,0,0,0,0,27,0,0,0,0,131,0,0,0,0,2022-10-30T14:00:00Z,0,0,0,0,0,14,0,8302,0,0,5,0,0,-297,89,386,47,TRUE,0,Nott'm Forest
Daniel James,MID,Fulham,1,0,0,0,0,0,231,0,0,0,0,136,0,0,0,0,2022-10-29T16:30:00Z,0,0,0,0,0,14,0,14677,0,0,0,0,0,-558,611,1169,60,TRUE,0,Everton
João Cancelo,DEF,Man City,6.8,0,0,23,1,23.6,306,0,0,0,0,137,0,0,4.9,8.4,2022-10-29T11:30:00Z,90,0,0,0,0,14,0,6026233,0,1,0,17,6,78904,135043,56139,74,FALSE,0,Leicester
Bruno Fernandes,MID,Man Utd,3.3,0,0,18,1,21.3,333,0,0,0,0,139,0,0,4.8,14.2,2022-10-30T16:15:00Z,90,0,0,0,0,14,0,262564,0,0,1,12,2,19404,32002,12598,98,TRUE,1,West Ham
Tyler Adams,MID,Leeds,0.6,0,0,13,0,11.3,506,0,0,0,0,138,1,0,2.7,15.8,2022-10-29T18:45:00Z,90,0,0,0,0,14,0,18057,0,2,1,0,2,-2181,172,2353,50,FALSE,0,Liverpool
Ciaran Clark,DEF,Newcastle,0,0,0,0,0,0,352,0,0,0,0,140,0,0,0,0,2022-10-29T14:00:00Z,0,0,0,0,0,14,0,229,0,0,4,0,0,-1,0,1,45,TRUE,0,Aston Villa
