name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Cafú,MID,Nott'm Forest,-0.5,0,0,0,0,0,383,0,0,0,0,99,0,0,0,0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,60451,0,1,1,0,0,8195,15255,7060,43,TRUE,0,Aston Villa
Marek Rodák,GK,Fulham,0,0,0,0,0,0,213,0,0,0,0,100,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,20104,0,1,3,0,0,-680,337,1017,44,FALSE,0,West Ham
Ryan Fraser,MID,Newcastle,1,0,0,0,0,0,359,0,0,0,0,98,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,10041,0,1,5,0,0,-1123,685,1808,53,TRUE,0,Brentford
Luke Thomas,DEF,Leicester,0.5,0,0,0,0,0,270,0,0,0,0,92,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,8727,0,1,2,0,0,-31,409,440,43,FALSE,0,Bournemouth
Karl Darlow,GK,Newcastle,0,0,0,0,0,0,353,0,0,0,0,98,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,165820,0,1,5,0,0,-10897,175,11072,40,TRUE,0,Brentford
Rodri,MID,Man City,3.7,1,0,27,1,24.4,315,0,0,0,0,97,0,0,6.3,38.2,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,187732,0,0,4,0,6,-30542,3740,34282,57,TRUE,0,Southampton
Cristiano Ronaldo,FWD,Man Utd,4.5,0,3,34,1,15.9,326,0,0,0,0,96,0,1,8.7,41,2022-10-09T18:00:00Z,61,0,0,0,0,10,0,249320,0,2,1,30,9,-12239,4501,16740,102,FALSE,0,Everton
Fraser Forster,GK,Spurs,0.5,0,0,0,0,0,426,0,0,0,0,93,0,0,0,0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,455539,0,1,0,0,0,12507,24076,11569,39,FALSE,0,Brighton
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0,0,0,278,0,0,0,0,91,0,0,0,0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,722,0,2,3,0,0,-7,17,24,49,FALSE,0,Arsenal
Ethan Nwaneri,MID,Arsenal,-0.2,0,0,0,0,0,630,0,0,0,0,91,0,0,0,0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,542,0,2,3,0,0,43,166,123,45,TRUE,0,Liverpool
Jack Grealish,MID,Man City,5.3,0,0,4,0,25.7,305,0,0,0,0,97,0,0,5.6,11.6,2022-10-08T14:00:00Z,32,0,0,0,0,10,0,132218,0,0,4,19,1,7181,13143,5962,68,TRUE,0,Southampton
James McAtee,MID,Man City,0,0,0,0,0,0,317,0,0,0,0,97,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,467,0,0,4,0,0,-15,0,15,45,TRUE,0,Southampton
Will Smallbone,MID,Southampton,0,0,0,0,0,0,415,0,0,0,0,97,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,1071,0,0,4,0,0,-45,0,45,45,FALSE,0,Man City
Martial Godo,MID,Fulham,1.2,0,0,0,0,0,641,0,0,0,0,100,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,0,0,1,3,0,0,0,0,0,45,FALSE,0,West Ham
Chris Wood,FWD,Newcastle,0.7,0,0,3,0,0,354,0,0,0,0,98,0,0,0.2,2,2022-10-08T14:00:00Z,6,0,0,0,0,10,0,58357,0,1,5,0,1,-1457,3258,4715,56,TRUE,0,Brentford
Darren Randolph,GK,West Ham,0,0,0,0,0,0,571,0,0,0,0,100,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,16174,0,1,3,0,0,-188,302,490,40,TRUE,0,Fulham
Leander Dendoncker,MID,Aston Villa,1.2,0,0,3,0,2.3,479,0,0,0,0,99,0,0,0.4,1.8,2022-10-10T19:00:00Z,13,0,0,0,0,10,0,8849,0,1,1,0,1,-392,199,591,48,FALSE,0,Nott'm Forest
Allan,MID,Everton,0,0,0,0,0,0,183,0,0,0,0,96,0,0,0,0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,8156,0,2,1,0,0,-1027,0,1027,48,TRUE,0,Man Utd
Ibrahima Konaté,DEF,Liverpool,1,0,0,2,0,0.5,290,0,0,0,0,91,1,0,0.1,0.8,2022-10-09T15:30:00Z,21,0,0,0,0,10,0,21965,0,2,3,0,1,1137,1837,700,48,FALSE,0,Arsenal
Aleksandar Mitrović,FWD,Fulham,0.5,0,0,0,0,0,210,0,0,0,0,100,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,2588974,0,1,3,0,0,-804770,45453,850223,68,FALSE,0,West Ham
Christian Eriksen,MID,Man Utd,3.5,0,0,13,0,5.6,519,0,0,0,0,96,1,0,3.3,9,2022-10-09T18:00:00Z,82,0,0,0,0,10,0,363507,0,2,1,18,2,3363,29437,26074,63,FALSE,0,Everton
Joe Willock,MID,Newcastle,4.7,0,0,8,0,3,373,0,0,0,0,98,1,0,4.3,3,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,83819,0,1,5,37,2,30502,36171,5669,49,TRUE,0,Brentford
Yerson Mosquera Valdelamar,DEF,Wolves,-0.5,0,0,0,0,0,494,0,0,0,0,94,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,133948,0,0,3,0,0,12154,18052,5898,39,FALSE,0,Chelsea
Roméo Lavia,MID,Southampton,0,0,0,0,0,0,321,0,0,0,0,97,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,33519,0,0,4,0,0,-3947,574,4521,45,FALSE,0,Man City
Kristoffer Ajer,DEF,Brentford,2.3,0,0,12,0,0.8,84,0,0,0,0,98,5,0,1.6,10.8,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,8344,0,1,5,4,0,2376,3139,763,45,FALSE,0,Newcastle
Emmanuel Dennis,FWD,Nott'm Forest,2.8,0,2,23,0,11.8,585,0,0,0,0,99,1,1,6.4,33.4,2022-10-10T19:00:00Z,70,0,0,0,0,10,0,10565,0,1,1,19,8,-639,859,1498,58,TRUE,0,Aston Villa
Will Hughes,MID,Crystal Palace,1,0,0,5,0,0,163,0,0,0,0,95,0,0,0.2,2,2022-10-09T13:00:00Z,5,0,0,0,0,10,0,3181,0,1,2,0,1,-35,89,124,48,TRUE,0,Leeds
Joe Ayodele-Aribo,MID,Southampton,3,0,0,8,0,2.3,512,0,0,0,0,97,4,0,1.1,8.2,2022-10-08T14:00:00Z,78,0,0,0,0,10,0,51595,0,0,4,0,2,1489,5012,3523,54,FALSE,0,Man City
Orel Mangala,MID,Nott'm Forest,-0.2,0,0,0,0,0,536,0,0,0,0,99,0,0,0,0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,2285,0,1,1,0,0,-70,60,130,49,TRUE,0,Aston Villa
Luke Plange,FWD,Crystal Palace,0,0,0,0,0,0,496,0,0,0,0,95,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,40864,0,1,2,0,0,-3355,0,3355,45,TRUE,0,Leeds
Cristian Romero,DEF,Spurs,3.8,0,2,28,1,13.1,443,0,0,0,0,93,0,0,3,17,2022-10-08T16:30:00Z,90,0,0,0,0,10,0,147420,0,1,0,0,8,6222,12922,6700,49,FALSE,0,Brighton
Jack Harrison,MID,Leeds,2.5,0,0,7,0,16,233,0,0,0,0,95,2,0,4.4,14.6,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,407695,0,1,2,13,2,-76647,9056,85703,61,FALSE,0,Crystal Palace
Maxwel Cornet,MID,West Ham,0,0,0,0,0,0,575,0,0,0,0,100,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,9005,0,1,3,0,0,-3622,202,3824,59,TRUE,0,Fulham
Luis Sinisterra,MID,Leeds,0,0,0,0,0,0,508,0,0,0,0,95,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,57743,0,1,2,0,0,-52045,1586,53631,65,FALSE,0,Crystal Palace
Nathaniel Clyne,DEF,Crystal Palace,0,0,0,0,0,0,157,0,0,0,0,95,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,16072,0,1,2,0,0,-2308,142,2450,45,TRUE,0,Leeds
Stuart Armstrong,MID,Southampton,0.3,0,0,2,0,1.1,405,0,0,0,0,97,4,0,0.3,0.8,2022-10-08T14:00:00Z,65,0,0,0,0,10,0,9804,0,0,4,1,2,-865,421,1286,49,FALSE,0,Man City
Oriol Romeu,MID,Southampton,0,0,0,0,0,0,402,0,0,0,0,97,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,4177,0,0,4,0,0,-285,0,285,48,FALSE,0,Man City
Tyler Roberts,MID,Leeds,0,0,0,0,0,0,229,0,0,0,0,95,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,67,0,1,2,0,0,-1,0,1,50,FALSE,0,Crystal Palace
Lamare Bogarde,DEF,Aston Villa,0.5,0,0,0,0,0,638,0,0,0,0,99,0,0,0,0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,1284,0,1,1,0,0,807,927,120,40,FALSE,0,Nott'm Forest
Harrison Ashby,DEF,West Ham,0,0,0,0,0,0,555,0,0,0,0,100,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,35128,0,1,3,0,0,-256,1055,1311,40,TRUE,0,Fulham
Lewis Brunt,DEF,Leicester,0.5,0,0,0,0,0,273,0,0,0,0,92,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,35975,0,1,2,0,0,1995,3441,1446,39,FALSE,0,Bournemouth
Matt Ritchie,DEF,Newcastle,0,0,0,0,0,0,350,0,0,0,0,98,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,7833,0,1,5,0,0,-132,281,413,43,TRUE,0,Brentford
Jannik Vestergaard,DEF,Leicester,0.5,0,0,0,0,0,253,0,0,0,0,92,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,750836,0,1,2,0,0,9207,39267,30060,39,FALSE,0,Bournemouth
Enock Mwepu,MID,Brighton,-0.1,0,0,0,0,0,118,0,0,0,0,93,0,0,0,0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,8349,0,1,0,0,0,-1325,63,1388,53,TRUE,0,Spurs
Trevoh Chalobah,DEF,Chelsea,3.5,0,0,27,1,3.9,141,0,0,0,0,94,0,0,5.9,20,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,35554,0,0,3,35,6,1578,3360,1782,47,TRUE,0,Wolves
Chris Richards,DEF,Crystal Palace,0,0,0,0,0,0,530,0,0,0,0,95,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,6399,0,1,2,0,0,-315,105,420,44,TRUE,0,Leeds
Diogo Jota,FWD,Liverpool,3.5,1,0,15,0,14.9,288,0,0,0,0,91,3,0,4.7,25.8,2022-10-09T15:30:00Z,80,0,0,0,0,10,0,44517,0,2,3,6,5,-647,5404,6051,89,FALSE,0,Arsenal
Martin Dubravka,GK,Man Utd,0,0,0,0,0,0,355,0,0,0,0,96,0,0,0,0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,55102,0,2,1,0,0,-3211,255,3466,42,FALSE,0,Everton
Rodrigo,MID,Leeds,2,0,0,10,0,38,225,0,0,0,0,95,2,0,6.8,18.2,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,670972,0,1,2,12,2,42314,99502,57188,63,FALSE,0,Crystal Palace
Chiquinho,MID,Wolves,0,0,0,0,0,0,490,0,0,0,0,94,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,452,0,0,3,0,0,86,116,30,50,FALSE,0,Chelsea
Mohammed Salisu,DEF,Southampton,-0.3,0,0,15,0,0.3,420,0,0,0,0,97,4,0,3.1,31,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,18886,0,0,4,0,0,-678,1144,1822,44,FALSE,0,Man City
Fred,MID,Man Utd,2,0,0,0,0,0,331,0,0,0,0,96,0,0,0,0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,46110,0,2,1,0,0,-723,1424,2147,52,FALSE,0,Everton
Jakub Moder,MID,Brighton,0,0,0,0,0,0,117,0,0,0,0,93,0,0,0,0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,1908,0,1,0,0,0,-66,42,108,44,TRUE,0,Spurs
Lucas Paquetá,MID,West Ham,4.3,1,3,24,0,28.3,603,0,0,0,0,100,1,0,9.3,23.6,2022-10-09T13:00:00Z,83,0,0,0,0,10,0,132559,0,1,3,41,8,-9339,16958,26297,60,TRUE,0,Fulham
Jean-Philippe Mateta,FWD,Crystal Palace,1,0,0,1,0,0,168,0,0,0,0,95,0,0,0,0,2022-10-09T13:00:00Z,4,0,0,0,0,10,0,44314,0,1,2,0,1,-1670,3120,4790,53,TRUE,0,Leeds
Salomón Rondón,FWD,Everton,1,0,0,3,0,0.3,177,0,0,0,0,96,0,0,0.2,0,2022-10-09T18:00:00Z,6,0,0,0,0,10,0,57055,0,2,1,2,1,3168,8573,5405,50,TRUE,0,Man Utd
Liam Cooper,DEF,Leeds,3.5,0,0,11,0,0.1,221,0,0,0,0,95,2,0,1.4,12,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,6545,0,1,2,2,1,2249,2529,280,44,FALSE,0,Crystal Palace
Alexander Isak,FWD,Newcastle,0,0,0,0,0,0,594,0,0,0,0,98,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,298790,0,1,5,0,0,-208262,8534,216796,69,TRUE,0,Brentford
Erling Haaland,FWD,Man City,12.7,0,0,23,1,21,318,0,0,0,0,97,0,1,12.8,33.6,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,8905419,0,0,4,73,6,272643,277921,5278,122,TRUE,0,Southampton
Lewis Cook,MID,Bournemouth,1.8,0,0,14,0,26.9,67,0,0,0,0,92,1,0,4.5,8.4,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,9192,0,1,2,10,2,346,1406,1060,49,TRUE,0,Leicester
Remi Matthews,GK,Crystal Palace,0,0,0,0,0,0,495,0,0,0,0,95,0,0,0,0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,2829,0,1,2,0,0,-96,0,96,40,TRUE,0,Leeds
Phil Foden,MID,Man City,13.7,1,2,34,0,54.6,314,0,0,0,0,97,0,1,17.9,61.4,2022-10-08T14:00:00Z,57,0,0,0,0,10,0,1570203,0,0,4,63,11,716778,743460,26682,81,TRUE,0,Southampton
Juan Larios,DEF,Southampton,-0.2,0,0,2,0,0.6,622,0,0,0,0,97,0,0,0.2,1,2022-10-08T14:00:00Z,11,0,0,0,0,10,0,6048,0,0,4,0,1,484,1339,855,40,FALSE,0,Man City
Calvin Ramsay,DEF,Liverpool,0.5,0,0,0,0,0,298,0,0,0,0,91,0,0,0,0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,19134,0,2,3,0,0,1787,2483,696,39,FALSE,0,Arsenal
Steve Cook,DEF,Nott'm Forest,-0.5,0,0,5,0,0.3,379,0,0,0,0,99,1,0,1.2,9.8,2022-10-10T19:00:00Z,90,0,0,0,0,10,0,12775,0,1,1,2,1,-516,235,751,44,TRUE,1,Aston Villa
Ryan Bertrand,DEF,Leicester,0,0,0,0,0,0,250,0,0,0,0,92,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,3015,0,1,2,0,0,-78,133,211,40,FALSE,0,Bournemouth
Sékou Mara,FWD,Southampton,0,0,0,2,0,0,528,0,0,0,0,97,0,0,0,0,2022-10-08T14:00:00Z,11,0,0,0,0,10,0,11656,0,0,4,0,1,1439,2668,1229,54,FALSE,0,Man City
Scott McTominay,MID,Man Utd,0.5,0,0,-1,0,0,338,0,0,0,0,96,0,0,0,0,2022-10-09T18:00:00Z,7,0,0,0,0,10,0,25438,0,2,1,0,0,-851,1668,2519,49,FALSE,1,Everton
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0,0,0,0,0,0,390,0,0,0,0,99,0,0,0,0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,515,0,1,1,0,0,-9,0,9,50,TRUE,0,Aston Villa
Dean Henderson,GK,Nott'm Forest,1.2,0,0,11,0,0,398,0,0,0,0,99,1,0,1.2,11.8,2022-10-10T19:00:00Z,90,0,0,0,0,10,1,1375575,0,1,1,0,2,-53083,23412,76495,47,TRUE,0,Aston Villa
Jack Stacey,DEF,Bournemouth,0.2,0,0,3,0,1,65,0,0,0,0,92,0,0,0.6,4.6,2022-10-08T14:00:00Z,18,0,0,0,0,10,0,4743,0,1,2,0,1,-24,214,238,43,TRUE,0,Leicester
Mason Holgate,DEF,Everton,0,0,0,0,0,0,192,0,0,0,0,96,0,0,0,0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,7431,0,2,1,0,0,-477,18,495,44,TRUE,0,Man Utd
Steven Alzate,MID,Brighton,0,0,0,0,0,0,115,0,0,0,0,93,0,0,0,0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,14146,0,1,0,0,0,-2222,40,2262,44,TRUE,0,Spurs
Mateusz Klich,MID,Leeds,1,0,0,3,0,0.4,223,0,0,0,0,95,1,0,0.2,0,2022-10-09T13:00:00Z,14,0,0,0,0,10,0,7543,0,1,2,2,1,-114,433,547,47,FALSE,0,Crystal Palace
Armel Bella-Kotchap,DEF,Southampton,0,0,0,16,0,0.2,423,0,0,0,0,97,4,0,2.3,23,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,27644,0,0,4,0,0,-1706,1754,3460,45,FALSE,0,Man City
Ainsley Maitland-Niles,MID,Southampton,-0.7,0,0,0,0,0,21,0,0,0,0,97,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,5501,0,0,4,0,0,-98,263,361,48,FALSE,0,Man City
James Milner,MID,Liverpool,1,0,0,0,0,0,274,0,0,0,0,91,0,0,0,0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,107540,0,2,3,0,0,-6143,3165,9308,45,FALSE,0,Arsenal
Keane Lewis-Potter,MID,Brentford,0,0,0,0,0,0,515,0,0,0,0,98,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,5970,0,1,5,0,0,-921,29,950,52,FALSE,0,Newcastle
Kevin De Bruyne,MID,Man City,9,1,0,28,1,26.8,301,0,0,0,0,97,0,0,6,20.8,2022-10-08T14:00:00Z,69,0,0,0,0,10,0,3810220,0,0,4,12,6,374026,463177,89151,124,TRUE,0,Southampton
Sepp van den Berg,DEF,Liverpool,0,0,0,0,0,0,500,0,0,0,0,91,0,0,0,0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,19628,0,2,3,0,0,-812,0,812,40,FALSE,0,Arsenal
Joe Gelhardt,FWD,Leeds,0.5,0,0,1,0,0.3,242,0,0,0,0,95,0,0,2,3,2022-10-09T13:00:00Z,6,0,0,0,0,10,0,29044,0,1,2,17,1,-747,2054,2801,52,FALSE,0,Crystal Palace
Diego Carlos,DEF,Aston Villa,0,0,0,0,0,0,50,0,0,0,0,99,0,0,0,0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,24615,0,1,1,0,0,-855,83,938,48,FALSE,0,Nott'm Forest
Lucas Moura,MID,Spurs,0,0,0,0,0,0,431,0,0,0,0,93,0,0,0,0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,14644,0,1,0,0,0,-515,109,624,58,FALSE,0,Brighton
Ben Mee,DEF,Brentford,3,0,0,10,0,0.5,526,0,0,0,0,98,3,0,1.8,15,2022-10-08T14:00:00Z,70,0,0,0,0,10,0,336793,0,1,5,2,1,24945,46116,21171,45,FALSE,0,Newcastle
Marquinhos,MID,Arsenal,-0.2,0,0,0,0,0,27,0,0,0,0,91,0,0,0,0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,8586,0,2,3,0,0,-134,473,607,47,TRUE,0,Liverpool
Daniel James,MID,Fulham,1.7,0,0,4,0,3.4,231,0,0,0,0,100,2,0,0.9,0,2022-10-09T13:00:00Z,76,0,0,0,0,10,0,16535,0,1,3,9,2,-1079,1168,2247,60,FALSE,0,West Ham
João Cancelo,DEF,Man City,10.3,1,3,53,1,44.8,306,0,0,0,0,97,0,1,15.1,71,2022-10-08T14:00:00Z,69,0,0,0,0,10,0,5506710,0,0,4,35,18,45432,222535,177103,72,TRUE,0,Southampton
Bruno Fernandes,MID,Man Utd,1.5,0,0,10,0,36.6,333,0,0,0,0,96,1,0,5.1,8.2,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,227988,0,2,1,6,2,-18750,6742,25492,98,FALSE,0,Everton
Tyler Adams,MID,Leeds,2.5,0,0,16,0,26.2,506,0,0,0,0,95,2,0,4.6,18.2,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,20395,0,1,2,2,2,-17,1430,1447,50,FALSE,0,Crystal Palace
Ciaran Clark,DEF,Newcastle,0,0,0,0,0,0,352,0,0,0,0,98,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,236,0,1,5,0,0,-4,0,4,45,TRUE,0,Brentford
Owen Bevan,DEF,Bournemouth,0,0,0,0,0,0,598,0,0,0,0,92,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,5298,0,1,2,0,0,-487,0,487,40,TRUE,0,Leicester
Mark Travers,GK,Bournemouth,-0.5,0,0,0,0,0,72,0,0,0,0,92,0,0,0,0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,43235,0,1,2,0,0,-1768,555,2323,44,TRUE,0,Leicester
