name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0,451,0,0,0,0,148,0,0,0,0,2022-11-06T16:30:00Z,0,0,0,0,0,15,0,31687,0,2,1,0,0,247,794,547,39,TRUE,0,Liverpool
Luka Milivojevic,MID,Crystal Palace,1.4,0,0,4,0,0.4,158,0,0,0,0,149,0,0,0.3,3,2022-11-06T14:00:00Z,13,0,0,0,0,15,0,49477,0,2,1,0,1,-883,2880,3763,43,FALSE,0,West Ham
Wesley Fofana,DEF,Chelsea,0,0,0,0,0,0,272,0,0,0,0,142,0,0,0,0,2022-11-06T12:00:00Z,0,0,0,0,0,15,0,110036,0,1,0,0,0,-8273,154,8427,43,TRUE,0,Arsenal
Gianluca Scamacca,FWD,West Ham,1.4,0,0,1,0,0.2,529,0,0,0,0,149,1,0,0.6,3.4,2022-11-06T14:00:00Z,45,0,0,0,0,15,0,240850,0,2,1,2,1,43431,75824,32393,67,TRUE,0,Crystal Palace
Alisson,GK,Liverpool,8.1,0,0,20,0,0,281,0,0,0,0,148,1,0,3.8,37.8,2022-11-06T16:30:00Z,90,0,0,0,0,15,4,1641982,0,2,1,0,3,-53759,37184,90943,54,FALSE,0,Spurs
Che Adams,FWD,Southampton,2.6,0,0,5,0,12,411,0,0,0,0,147,3,0,4.1,0.8,2022-11-06T14:00:00Z,63,0,0,0,0,15,0,100439,0,4,1,28,2,4367,13622,9255,64,TRUE,0,Newcastle
Sam Greenwood,FWD,Leeds,2.7,1,1,39,0,46.9,237,0,0,0,0,144,0,1,13.9,59.4,2022-11-05T15:00:00Z,36,0,0,0,0,15,0,1039530,0,3,4,33,9,9286,65921,56635,42,TRUE,0,Bournemouth
Nathaniel Chalobah,MID,Fulham,-1,0,0,0,0,0,203,0,0,0,0,145,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,9823,0,1,2,0,0,-193,240,433,44,FALSE,0,Man City
Nathaniel Phillips,DEF,Liverpool,0.5,0,0,0,0,0,501,0,0,0,0,148,0,0,0,0,2022-11-06T16:30:00Z,0,0,0,0,0,15,0,45142,0,2,1,0,0,285,1804,1519,39,FALSE,0,Spurs
Loïc Mbe Soh,DEF,Nott'm Forest,-0.5,0,0,0,0,0,393,0,0,0,0,146,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,3706,0,2,2,0,0,-42,46,88,42,TRUE,0,Brentford
Jason Steele,GK,Brighton,0,0,0,0,0,0,102,0,0,0,0,150,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,72266,0,3,2,0,0,809,2643,1834,39,FALSE,0,Wolves
Shola Shoretire,FWD,Man Utd,1.2,0,0,0,0,0,660,0,0,0,0,141,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,0,0,1,3,0,0,0,0,0,45,FALSE,0,Aston Villa
Tosin Adarabioyo,DEF,Fulham,-0.8,0,0,0,0,0,209,0,0,0,0,145,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,15787,0,1,2,0,0,-1831,140,1971,45,FALSE,0,Man City
Kalvin Phillips,MID,Man City,0,0,0,0,0,0,325,0,0,0,0,145,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,13095,0,1,2,0,0,-223,19,242,48,TRUE,0,Fulham
Cafú,MID,Nott'm Forest,-0.5,0,0,0,0,0,383,0,0,0,0,146,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,48255,0,2,2,0,0,-4224,466,4690,43,TRUE,0,Brentford
Marek Rodák,GK,Fulham,-1,0,0,0,0,0,213,0,0,0,0,145,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,19095,0,1,2,0,0,-97,462,559,44,FALSE,0,Man City
Ryan Fraser,MID,Newcastle,0.4,0,0,0,0,0,359,0,0,0,0,147,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,8085,0,4,1,0,0,-397,217,614,52,FALSE,0,Southampton
Luke Thomas,DEF,Leicester,0.2,0,0,0,0,0,270,0,0,0,0,143,0,0,0,0,2022-11-05T17:30:00Z,0,0,0,0,0,15,0,8602,0,2,0,0,0,-150,103,253,43,FALSE,0,Everton
Karl Darlow,GK,Newcastle,0,0,0,0,0,0,353,0,0,0,0,147,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,127990,0,4,1,0,0,-10533,99,10632,39,FALSE,0,Southampton
Rodri,MID,Man City,3.2,0,0,17,0,15.8,315,0,0,0,0,145,1,0,3.9,23,2022-11-05T15:00:00Z,90,0,0,0,0,15,0,170608,0,1,2,0,2,-3954,2914,6868,57,TRUE,0,Fulham
Cristiano Ronaldo,FWD,Man Utd,0.8,0,0,-1,0,1.9,326,0,0,0,0,141,3,0,3.4,1.6,2022-11-06T14:00:00Z,90,0,0,0,0,15,0,309382,0,1,3,30,1,39485,50717,11232,102,FALSE,1,Aston Villa
Fraser Forster,GK,Spurs,-0.5,0,0,0,0,0,426,0,0,0,0,148,0,0,0,0,2022-11-06T16:30:00Z,0,0,0,0,0,15,0,442062,0,2,1,0,0,-6128,3243,9371,39,TRUE,0,Liverpool
Alex Oxlade-Chamberlain,MID,Liverpool,0.9,0,0,3,0,0,278,0,0,0,0,148,0,0,0,0,2022-11-06T16:30:00Z,1,0,0,0,0,15,0,890,0,2,1,0,1,-1,51,52,49,FALSE,0,Spurs
Ethan Nwaneri,MID,Arsenal,0,0,0,0,0,0,630,0,0,0,0,142,0,0,0,0,2022-11-06T12:00:00Z,0,0,0,0,0,15,0,719,0,1,0,0,0,-28,53,81,45,FALSE,0,Chelsea
Jack Grealish,MID,Man City,3.5,0,0,5,0,6.1,305,0,0,0,0,145,1,0,2.9,0,2022-11-05T15:00:00Z,63,0,0,0,0,15,0,125114,0,1,2,26,2,2725,6349,3624,68,TRUE,0,Fulham
James McAtee,MID,Man City,0,0,0,0,0,0,317,0,0,0,0,145,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,424,0,1,2,0,0,-8,0,8,45,TRUE,0,Fulham
Will Smallbone,MID,Southampton,0,0,0,0,0,0,415,0,0,0,0,147,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,922,0,4,1,0,0,-37,0,37,45,TRUE,0,Newcastle
Martial Godo,MID,Fulham,-1,0,0,0,0,0,641,0,0,0,0,145,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,277,0,1,2,0,0,4,58,54,45,FALSE,0,Man City
Chris Wood,FWD,Newcastle,2.2,0,2,33,0,0.8,354,0,0,0,0,147,1,1,5.8,40.4,2022-11-06T14:00:00Z,45,0,0,0,0,15,0,56467,0,4,1,17,7,1103,4396,3293,56,FALSE,0,Southampton
Darren Randolph,GK,West Ham,0,0,0,0,0,0,571,0,0,0,0,149,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,16039,0,2,1,0,0,-128,176,304,40,TRUE,0,Crystal Palace
Leander Dendoncker,MID,Aston Villa,1.8,0,0,8,0,0.5,479,0,0,0,0,141,1,0,1.3,12.2,2022-11-06T14:00:00Z,89,0,0,0,0,15,0,8257,0,1,3,0,2,-216,204,420,47,TRUE,0,Man Utd
Allan,MID,Everton,0,0,0,0,0,0,183,0,0,0,0,143,0,0,0,0,2022-11-05T17:30:00Z,0,0,0,0,0,15,0,6879,0,2,0,0,0,-192,0,192,48,TRUE,0,Leicester
Ibrahima Konaté,DEF,Liverpool,0.9,0,0,17,0,0.4,290,0,0,0,0,148,1,0,2.5,24.6,2022-11-06T16:30:00Z,90,0,0,0,0,15,0,32325,0,2,1,0,2,3889,5042,1153,48,FALSE,0,Spurs
Aleksandar Mitrović,FWD,Fulham,3,0,0,0,0,0,210,0,0,0,0,145,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,2898128,0,1,2,0,0,-67623,239736,307359,69,FALSE,0,Man City
Christian Eriksen,MID,Man Utd,2.8,0,0,14,0,21.3,519,0,0,0,0,141,3,0,2.9,7.6,2022-11-06T14:00:00Z,90,0,0,0,0,15,0,311508,0,1,3,0,2,11524,21613,10089,63,FALSE,0,Aston Villa
Joe Willock,MID,Newcastle,3.2,0,1,29,1,26.1,373,0,0,0,0,147,0,1,9.3,41.8,2022-11-06T14:00:00Z,72,0,0,0,0,15,0,56508,0,4,1,25,9,-7661,1902,9563,49,FALSE,0,Southampton
Yerson Mosquera Valdelamar,DEF,Wolves,0,0,0,0,0,0,494,0,0,0,0,150,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,134956,0,3,2,0,0,-2551,3843,6394,39,TRUE,0,Brighton
Roméo Lavia,MID,Southampton,0,0,0,7,0,4.2,321,0,0,0,0,147,4,0,0.9,4.4,2022-11-06T14:00:00Z,56,0,0,0,0,15,0,24104,0,4,1,0,0,-1554,86,1640,45,TRUE,1,Newcastle
Kristoffer Ajer,DEF,Brentford,2.1,0,0,0,0,0,84,0,0,0,0,146,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,12522,0,2,2,0,0,-107,1339,1446,45,FALSE,0,Nott'm Forest
Emmanuel Dennis,FWD,Nott'm Forest,0.9,1,0,16,0,23.3,585,0,0,0,0,146,2,0,7.4,28,2022-11-05T15:00:00Z,78,0,0,0,0,15,0,13195,0,2,2,23,5,906,2325,1419,58,TRUE,0,Brentford
Will Hughes,MID,Crystal Palace,0.2,0,0,0,0,0,163,0,0,0,0,149,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,2936,0,2,1,0,0,-42,26,68,48,FALSE,0,West Ham
Joe Ayodele-Aribo,MID,Southampton,2,0,0,2,0,0.8,512,0,0,0,0,147,1,0,0.1,0,2022-11-06T14:00:00Z,26,0,0,0,0,15,0,42694,0,4,1,0,1,-2793,602,3395,53,TRUE,0,Newcastle
Orel Mangala,MID,Nott'm Forest,0.5,0,0,0,0,0,536,0,0,0,0,146,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,2347,0,2,2,0,0,-58,37,95,49,TRUE,0,Brentford
Luke Plange,FWD,Crystal Palace,0,0,0,0,0,0,496,0,0,0,0,149,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,33203,0,2,1,0,0,-1076,0,1076,45,FALSE,0,West Ham
Cristian Romero,DEF,Spurs,0,0,0,0,0,0,443,0,0,0,0,148,0,0,0,0,2022-11-06T16:30:00Z,0,0,0,0,0,15,0,163482,0,2,1,0,0,-24597,2286,26883,49,TRUE,0,Liverpool
Jack Harrison,MID,Leeds,2.7,0,0,6,0,17.7,233,0,0,0,0,144,2,0,2.3,5.6,2022-11-05T15:00:00Z,45,0,0,0,0,15,0,261072,0,3,4,0,1,-15939,12121,28060,59,TRUE,0,Bournemouth
Maxwel Cornet,MID,West Ham,0,0,0,0,0,0,575,0,0,0,0,149,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,6030,0,2,1,0,0,-282,46,328,59,TRUE,0,Crystal Palace
Luis Sinisterra,MID,Leeds,0,0,0,0,0,0,508,0,0,0,0,144,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,35704,0,3,4,0,0,-10465,158,10623,65,TRUE,0,Bournemouth
Nathaniel Clyne,DEF,Crystal Palace,0.4,0,0,14,0,13.3,157,0,0,0,0,149,1,0,2.8,12.4,2022-11-06T14:00:00Z,90,0,0,0,0,15,0,13189,0,2,1,2,2,-41,182,223,45,FALSE,0,West Ham
Stuart Armstrong,MID,Southampton,2.1,0,0,16,0,12.8,405,0,0,0,0,147,3,0,2.5,8.6,2022-11-06T14:00:00Z,63,0,0,0,0,15,0,8592,0,4,1,4,2,-1378,67,1445,48,TRUE,0,Newcastle
Oriol Romeu,MID,Southampton,0,0,0,0,0,0,402,0,0,0,0,147,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,3647,0,4,1,0,0,-98,0,98,48,TRUE,0,Newcastle
Tyler Roberts,MID,Leeds,0,0,0,0,0,0,229,0,0,0,0,144,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,64,0,3,4,0,0,0,0,0,50,TRUE,0,Bournemouth
Lamare Bogarde,DEF,Aston Villa,0,0,0,0,0,0,638,0,0,0,0,141,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,3704,0,1,3,0,0,-9,347,356,40,TRUE,0,Man Utd
Harrison Ashby,DEF,West Ham,0,0,0,0,0,0,555,0,0,0,0,149,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,38853,0,2,1,0,0,486,1874,1388,39,TRUE,0,Crystal Palace
Lewis Brunt,DEF,Leicester,0,0,0,0,0,0,273,0,0,0,0,143,0,0,0,0,2022-11-05T17:30:00Z,0,0,0,0,0,15,0,36830,0,2,0,0,0,-896,712,1608,39,FALSE,0,Everton
Matt Ritchie,DEF,Newcastle,0,0,0,0,0,0,350,0,0,0,0,147,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,5919,0,4,1,0,0,-298,6,304,42,FALSE,0,Southampton
Jannik Vestergaard,DEF,Leicester,0,0,0,0,0,0,253,0,0,0,0,143,0,0,0,0,2022-11-05T17:30:00Z,0,0,0,0,0,15,0,712961,0,2,0,0,0,-11724,14444,26168,39,FALSE,0,Everton
Enock Mwepu,MID,Brighton,0,0,0,0,0,0,118,0,0,0,0,150,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,5961,0,3,2,0,0,-196,0,196,53,FALSE,0,Wolves
Trevoh Chalobah,DEF,Chelsea,2.6,0,0,10,0,0.3,141,0,0,0,0,142,1,0,1.7,15,2022-11-06T12:00:00Z,90,0,0,0,0,15,0,91999,0,1,0,2,1,-10841,4094,14935,47,TRUE,1,Arsenal
Chris Richards,DEF,Crystal Palace,0,0,0,0,0,0,530,0,0,0,0,149,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,5320,0,2,1,0,0,-164,7,171,44,FALSE,0,West Ham
Cameron Plain,GK,Bournemouth,-0.5,0,0,0,0,0,649,0,0,0,0,144,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,317,0,3,4,0,0,221,239,18,40,FALSE,0,Leeds
Diogo Jota,FWD,Liverpool,0,0,0,0,0,0,288,0,0,0,0,148,0,0,0,0,2022-11-06T16:30:00Z,0,0,0,0,0,15,0,32488,0,2,1,0,0,-1202,122,1324,89,FALSE,0,Spurs
Martin Dubravka,GK,Man Utd,0,0,0,0,0,0,355,0,0,0,0,141,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,49093,0,1,3,0,0,-1056,294,1350,42,FALSE,0,Aston Villa
Rodrigo,MID,Leeds,4.9,0,0,21,0,2.8,225,0,0,0,0,144,3,1,6.2,30.2,2022-11-05T15:00:00Z,80,0,0,0,0,15,0,716153,0,3,4,29,7,132200,158740,26540,63,TRUE,0,Bournemouth
Chiquinho,MID,Wolves,0,0,0,0,0,0,490,0,0,0,0,150,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,410,0,3,2,0,0,-15,48,63,50,TRUE,0,Brighton
Mohammed Salisu,DEF,Southampton,3.2,1,0,24,0,14.2,420,0,0,0,0,147,4,0,8.7,34.4,2022-11-06T14:00:00Z,90,0,0,0,0,15,0,19641,0,4,1,38,3,-419,608,1027,44,TRUE,0,Newcastle
Fred,MID,Man Utd,2.8,0,0,0,0,0,331,0,0,0,0,141,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,50066,0,1,3,0,0,-1811,1480,3291,51,FALSE,0,Aston Villa
Jakub Moder,MID,Brighton,0,0,0,0,0,0,117,0,0,0,0,150,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,1774,0,3,2,0,0,-210,48,258,44,FALSE,0,Wolves
Lucas Paquetá,MID,West Ham,1,1,0,23,0,12.4,603,0,0,0,0,149,1,0,4.8,35.2,2022-11-06T14:00:00Z,90,0,0,0,0,15,0,57550,0,2,1,0,5,-16794,218,17012,59,TRUE,0,Crystal Palace
Jean-Philippe Mateta,FWD,Crystal Palace,0.4,0,0,0,0,0,168,0,0,0,0,149,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,43657,0,2,1,0,0,948,4997,4049,52,FALSE,0,West Ham
Salomón Rondón,FWD,Everton,0.2,0,0,0,0,0,177,0,0,0,0,143,0,0,0,0,2022-11-05T17:30:00Z,0,0,0,0,0,15,0,55171,0,2,0,0,0,-1143,3289,4432,50,TRUE,0,Leicester
Liam Cooper,DEF,Leeds,2.9,0,0,25,0,1.5,221,0,0,0,0,144,3,1,8.7,44.2,2022-11-05T15:00:00Z,90,0,0,0,0,15,0,7553,0,3,4,41,7,887,1277,390,44,TRUE,0,Bournemouth
Alexander Isak,FWD,Newcastle,0,0,0,0,0,0,594,0,0,0,0,147,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,114559,0,4,1,0,0,-10819,420,11239,67,FALSE,0,Southampton
Erling Haaland,FWD,Man City,4.5,0,1,25,0,0.3,318,0,0,0,0,145,0,1,9.4,30.2,2022-11-05T15:00:00Z,26,0,0,0,0,15,0,8618103,0,1,2,63,5,-153760,158925,312685,121,TRUE,1,Fulham
Lewis Cook,MID,Bournemouth,1.3,0,0,20,0,5.3,67,0,0,0,0,144,4,0,2.9,23.4,2022-11-05T15:00:00Z,90,0,0,0,0,15,0,7960,0,3,4,0,2,-473,180,653,49,FALSE,0,Leeds
Remi Matthews,GK,Crystal Palace,0,0,0,0,0,0,495,0,0,0,0,149,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,2524,0,2,1,0,0,-56,0,56,40,FALSE,0,West Ham
Phil Foden,MID,Man City,2.2,0,0,3,0,3.8,314,0,0,0,0,145,0,0,0.6,2.2,2022-11-05T15:00:00Z,26,0,0,0,0,15,0,2772176,0,1,2,0,1,-293231,149102,442333,84,TRUE,0,Fulham
Juan Larios,DEF,Southampton,0.4,0,0,13,0,1.2,622,0,0,0,0,147,0,0,1.3,10.2,2022-11-06T14:00:00Z,33,0,0,0,0,15,0,8137,0,4,1,2,1,-253,271,524,40,TRUE,0,Newcastle
Calvin Ramsay,DEF,Liverpool,0.5,0,0,0,0,0,298,0,0,0,0,148,0,0,0,0,2022-11-06T16:30:00Z,0,0,0,0,0,15,0,24861,0,2,1,0,0,163,1177,1014,39,FALSE,0,Spurs
Yegor Yarmolyuk,MID,Brentford,0.5,0,0,0,0,0,650,0,0,0,0,146,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,74,0,2,2,0,0,52,67,15,45,FALSE,0,Nott'm Forest
Steve Cook,DEF,Nott'm Forest,2.5,0,0,10,0,1.6,379,0,0,0,0,146,2,0,1.5,9.2,2022-11-05T15:00:00Z,89,0,0,0,0,15,0,14872,0,2,2,4,1,1523,2256,733,44,TRUE,0,Brentford
Ryan Bertrand,DEF,Leicester,0,0,0,0,0,0,250,0,0,0,0,143,0,0,0,0,2022-11-05T17:30:00Z,0,0,0,0,0,15,0,2858,0,2,0,0,0,-151,104,255,39,FALSE,0,Everton
Sékou Mara,FWD,Southampton,0.4,0,0,0,0,0,528,0,0,0,0,147,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,9194,0,4,1,0,0,9,600,591,53,TRUE,0,Newcastle
Scott McTominay,MID,Man Utd,0.6,0,0,0,0,0,338,0,0,0,0,141,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,20119,0,1,3,0,0,-648,219,867,49,FALSE,0,Aston Villa
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0,0,0,0,0,0,390,0,0,0,0,146,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,470,0,2,2,0,0,-7,0,7,50,TRUE,0,Brentford
Dean Henderson,GK,Nott'm Forest,4.5,0,0,0,0,0,398,0,0,0,0,146,2,0,0,0,2022-11-05T15:00:00Z,90,0,0,0,0,15,0,1372448,0,2,2,0,0,42688,72036,29348,47,TRUE,1,Brentford
Jack Stacey,DEF,Bournemouth,-0.1,0,0,3,0,0.2,65,0,0,0,0,144,1,0,0.8,3.8,2022-11-05T15:00:00Z,17,0,0,0,0,15,0,4732,0,3,4,4,1,-182,76,258,43,FALSE,0,Leeds
Mason Holgate,DEF,Everton,0,0,0,0,0,0,192,0,0,0,0,143,0,0,0,0,2022-11-05T17:30:00Z,0,0,0,0,0,15,0,7795,0,2,0,0,0,-12,220,232,43,TRUE,0,Leicester
Steven Alzate,MID,Brighton,0,0,0,0,0,0,115,0,0,0,0,150,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,10571,0,3,2,0,0,-588,0,588,44,FALSE,0,Wolves
Mateusz Klich,MID,Leeds,1.1,0,0,0,0,0,223,0,0,0,0,144,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,6714,0,3,4,0,0,-295,98,393,47,TRUE,0,Bournemouth
Armel Bella-Kotchap,DEF,Southampton,0.4,0,0,20,0,10.5,423,0,0,0,0,147,3,0,3.7,22.8,2022-11-06T14:00:00Z,71,0,0,0,0,15,0,16923,0,4,1,4,1,-1129,105,1234,45,TRUE,0,Newcastle
Ainsley Maitland-Niles,MID,Southampton,1.4,0,0,15,0,37.7,21,0,0,0,0,147,4,0,6.3,21.6,2022-11-06T14:00:00Z,90,0,0,0,0,15,0,4806,0,4,1,4,2,-94,48,142,48,TRUE,0,Newcastle
James Milner,MID,Liverpool,0,0,0,0,0,0,274,0,0,0,0,148,0,0,0,0,2022-11-06T16:30:00Z,0,0,0,0,0,15,0,89976,0,2,1,0,0,-9026,1107,10133,44,FALSE,0,Spurs
Keane Lewis-Potter,MID,Brentford,0.9,0,0,1,0,5.6,515,0,0,0,0,146,1,0,0.8,0.6,2022-11-05T15:00:00Z,59,0,0,0,0,15,0,5485,0,2,2,2,1,-44,110,154,52,FALSE,0,Nott'm Forest
Kevin De Bruyne,MID,Man City,8.2,1,2,26,0,81.2,301,0,0,0,0,145,1,0,13,30.6,2022-11-05T15:00:00Z,90,0,0,0,0,15,0,4083840,0,1,2,18,7,594730,609879,15149,125,TRUE,0,Fulham
Sepp van den Berg,DEF,Liverpool,0,0,0,0,0,0,500,0,0,0,0,148,0,0,0,0,2022-11-06T16:30:00Z,0,0,0,0,0,15,0,17604,0,2,1,0,0,-351,0,351,40,FALSE,0,Spurs
Joe Gelhardt,FWD,Leeds,1.7,0,0,-1,0,0,242,0,0,0,0,144,0,0,2.2,2,2022-11-05T15:00:00Z,9,0,0,0,0,15,0,28045,0,3,4,20,0,2219,4111,1892,51,TRUE,1,Bournemouth
Diego Carlos,DEF,Aston Villa,0,0,0,0,0,0,50,0,0,0,0,141,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,23058,0,1,3,0,0,-265,68,333,47,TRUE,0,Man Utd
Lucas Moura,MID,Spurs,0.4,0,0,5,0,0,431,0,0,0,0,148,0,0,0.6,2,2022-11-06T16:30:00Z,2,0,0,0,0,15,0,17361,0,2,1,4,1,-220,785,1005,58,TRUE,0,Liverpool
Ben Mee,DEF,Brentford,5.3,0,0,13,0,0.1,526,0,0,0,0,146,2,0,2,19.6,2022-11-05T15:00:00Z,90,0,0,0,0,15,0,549828,0,2,2,0,1,91856,104484,12628,46,FALSE,0,Nott'm Forest
Mateo Joseph,FWD,Leeds,1.7,0,0,0,0,0,659,0,0,0,0,144,0,0,0,0,2022-11-05T15:00:00Z,0,0,0,0,0,15,0,0,0,3,4,0,0,0,0,0,45,TRUE,0,Bournemouth
Marquinhos,MID,Arsenal,0,0,0,0,0,0,27,0,0,0,0,142,0,0,0,0,2022-11-06T12:00:00Z,0,0,0,0,0,15,0,8140,0,1,0,0,0,-236,64,300,47,FALSE,0,Chelsea
Daniel James,MID,Fulham,-0.4,0,0,3,0,0,231,0,0,0,0,145,1,0,0.2,0,2022-11-05T15:00:00Z,14,0,0,0,0,15,0,14549,0,1,2,2,1,-362,580,942,60,FALSE,0,Man City
João Cancelo,DEF,Man City,3,0,0,-7,0,3.2,306,0,0,0,0,145,1,0,0.2,0,2022-11-05T15:00:00Z,25,0,0,0,1,15,0,6226591,0,1,2,6,-2,165268,193659,28391,74,TRUE,0,Fulham
Bruno Fernandes,MID,Man Utd,0,0,0,0,0,0,333,0,0,0,0,141,0,0,0,0,2022-11-06T14:00:00Z,0,0,0,0,0,15,0,208825,0,1,3,0,0,-52814,6628,59442,98,FALSE,0,Aston Villa
