name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Che Adams,FWD,Southampton,3.5,0,0,6,0,12,411,0,0,0,0,39,1,0,7.9,2.6,2022-08-27T11:30:00Z,90,0,0,0,0,4,0,97472,0,1,0,64,2,34038,44314,10276,64,TRUE,0,Man Utd
Sam Greenwood,FWD,Leeds,0,0,0,0,0,0,237,0,0,0,0,34,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,1847954,0,0,1,0,0,-125397,67068,192465,45,FALSE,0,Brighton
Nathaniel Chalobah,MID,Fulham,-0.8,0,0,1,0,0.3,203,0,0,0,0,31,0,0,2,2.2,2022-08-27T16:30:00Z,2,0,0,0,0,4,0,13175,0,1,2,17,1,-1289,951,2240,45,FALSE,0,Arsenal
Nathaniel Phillips,DEF,Liverpool,2,0,0,0,0,0,501,0,0,0,0,36,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,48328,0,0,9,0,0,2188,9908,7720,40,TRUE,0,Bournemouth
Loïc Mbe Soh,DEF,Nott'm Forest,-1,0,0,0,0,0,393,0,0,0,0,38,0,0,0,0,2022-08-28T15:30:00Z,0,0,0,0,0,4,0,3810,0,2,0,0,0,-411,81,492,44,TRUE,0,Spurs
Jason Steele,GK,Brighton,0.5,0,0,0,0,0,102,0,0,0,0,34,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,86244,0,0,1,0,0,-956,3485,4441,40,TRUE,0,Leeds
Tosin Adarabioyo,DEF,Fulham,1.2,0,0,11,0,0.2,209,0,0,0,0,31,2,0,2.3,22.6,2022-08-27T16:30:00Z,90,0,0,0,0,4,0,8547,0,1,2,0,1,-1052,208,1260,45,FALSE,0,Arsenal
Kalvin Phillips,MID,Man City,0.9,0,0,0,0,0,325,0,0,0,0,37,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,24868,0,2,4,0,0,-4011,1167,5178,49,TRUE,0,Crystal Palace
Cafú,MID,Nott'm Forest,-0.8,0,0,0,0,0,383,0,0,0,0,38,0,0,0,0,2022-08-28T15:30:00Z,0,0,0,0,0,4,0,40560,0,2,0,0,0,-1351,6785,8136,44,TRUE,0,Spurs
Marek Rodák,GK,Fulham,0.8,0,0,0,0,0,213,0,0,0,0,31,0,0,0,0,2022-08-27T16:30:00Z,0,0,0,0,0,4,0,21225,0,1,2,0,0,-4240,467,4707,45,FALSE,0,Arsenal
Ryan Fraser,MID,Newcastle,0.4,0,0,7,0,29.4,359,0,0,0,0,40,0,0,4,8.6,2022-08-28T13:00:00Z,25,0,0,0,0,4,0,7803,0,1,1,2,1,-2608,142,2750,53,FALSE,0,Wolves
Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0,270,0,0,0,0,35,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,7940,0,1,2,0,0,-902,182,1084,44,FALSE,0,Chelsea
Karl Darlow,GK,Newcastle,0,0,0,0,0,0,353,0,0,0,0,40,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,224349,0,1,1,0,0,-9425,2002,11427,40,FALSE,0,Wolves
Rodri,MID,Man City,5,1,0,20,0,19.8,315,0,0,0,0,37,2,0,5.4,27.8,2022-08-27T14:00:00Z,90,0,0,0,0,4,0,235163,0,2,4,6,5,-24511,11846,36357,59,TRUE,0,Crystal Palace
Cristiano Ronaldo,FWD,Man Utd,1.7,0,0,-1,0,0.7,326,0,0,0,0,39,0,0,0.8,0,2022-08-27T11:30:00Z,22,0,0,0,0,4,0,339885,0,1,0,8,1,-36719,23950,60669,104,FALSE,0,Southampton
Fraser Forster,GK,Spurs,1,0,0,0,0,0,426,0,0,0,0,38,0,0,0,0,2022-08-28T15:30:00Z,0,0,0,0,0,4,0,504350,0,2,0,0,0,-22377,4445,26822,40,FALSE,0,Nott'm Forest
Alex Oxlade-Chamberlain,MID,Liverpool,0,0,0,0,0,0,278,0,0,0,0,36,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,780,0,0,9,0,0,-96,17,113,49,TRUE,0,Bournemouth
Jack Grealish,MID,Man City,0.5,0,0,0,0,0,305,0,0,0,0,37,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,182368,0,2,4,0,0,-132641,1634,134275,69,TRUE,0,Crystal Palace
James McAtee,MID,Man City,0,0,0,0,0,0,317,0,0,0,0,37,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,641,0,2,4,0,0,-93,0,93,45,TRUE,0,Crystal Palace
Will Smallbone,MID,Southampton,0,0,0,0,0,0,415,0,0,0,0,39,0,0,0,0,2022-08-27T11:30:00Z,0,0,0,0,0,4,0,1440,0,1,0,0,0,-172,0,172,45,TRUE,0,Man Utd
Chris Wood,FWD,Newcastle,1.2,0,0,4,0,11.5,354,0,0,0,0,40,1,0,5.6,7.2,2022-08-28T13:00:00Z,64,0,0,0,0,4,0,88570,0,1,1,37,2,-13889,6065,19954,58,FALSE,0,Wolves
Darren Randolph,GK,West Ham,0,0,0,0,0,0,571,0,0,0,0,32,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,13419,0,1,0,0,0,247,1497,1250,40,FALSE,0,Aston Villa
Leander Dendoncker,MID,Wolves,1.8,0,0,3,0,0,479,0,0,0,0,40,0,0,0,0,2022-08-28T13:00:00Z,1,0,0,0,0,4,0,13836,0,1,1,0,1,-2481,461,2942,50,TRUE,0,Newcastle
Allan,MID,Everton,0,0,0,0,0,0,183,0,0,0,0,33,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,9678,0,1,1,0,0,-922,594,1516,49,FALSE,0,Brentford
Ibrahima Konaté,DEF,Liverpool,0,0,0,0,0,0,290,0,0,0,0,36,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,25354,0,0,9,0,0,-4959,381,5340,48,TRUE,0,Bournemouth
Aleksandar Mitrović,FWD,Fulham,5.2,0,1,27,0,11.1,210,0,0,0,0,31,2,1,9.1,38.8,2022-08-27T16:30:00Z,90,0,0,0,0,4,0,1688549,0,1,2,41,7,61232,224766,163534,66,FALSE,0,Arsenal
Christian Eriksen,MID,Man Utd,2.7,0,0,6,1,30.7,519,0,0,0,0,39,0,0,6,9.6,2022-08-27T11:30:00Z,90,0,0,0,0,4,0,303023,0,1,0,20,3,-39671,15997,55668,64,FALSE,0,Southampton
Joe Willock,MID,Newcastle,2.5,0,0,5,0,37.8,373,0,0,0,0,40,1,0,6.3,6.8,2022-08-28T13:00:00Z,83,0,0,0,0,4,0,47723,0,1,1,18,2,-6049,2798,8847,50,FALSE,0,Wolves
Yerson Mosquera Valdelamar,DEF,Wolves,0,0,0,0,0,0,494,0,0,0,0,40,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,77485,0,1,1,0,0,-4255,2223,6478,40,TRUE,0,Newcastle
Roméo Lavia,MID,Southampton,1.3,0,0,19,0,13.2,321,0,0,0,0,39,1,0,2.8,13.8,2022-08-27T11:30:00Z,90,0,0,0,0,4,0,60031,0,1,0,1,2,-3269,8282,11551,45,TRUE,0,Man Utd
Kristoffer Ajer,DEF,Brentford,0,0,0,0,0,0,84,0,0,0,0,33,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,2023,0,1,1,0,0,-194,66,260,45,TRUE,0,Everton
Emmanuel Dennis,FWD,Nott'm Forest,-0.5,0,0,-2,0,1,585,0,0,0,0,38,1,0,1.4,0,2022-08-28T15:30:00Z,21,0,0,0,0,4,0,15765,0,2,0,14,1,414,5806,5392,60,TRUE,0,Spurs
Will Hughes,MID,Crystal Palace,0,0,0,4,0,0.3,163,0,0,0,0,37,2,0,0.8,7.6,2022-08-27T14:00:00Z,23,0,0,0,0,4,0,3247,0,2,4,0,1,-304,118,422,49,FALSE,0,Man City
Joe Ayodele-Aribo,MID,Southampton,2.5,0,0,8,0,13.4,512,0,0,0,0,39,1,0,6.7,6.8,2022-08-27T11:30:00Z,88,0,0,0,0,4,0,64968,0,1,0,47,2,-10493,3665,14158,55,TRUE,0,Man Utd
Orel Mangala,MID,Nott'm Forest,0.2,0,0,0,0,0,536,0,0,0,0,38,0,0,0,0,2022-08-28T15:30:00Z,0,0,0,0,0,4,0,4199,0,2,0,0,0,-575,267,842,50,TRUE,0,Spurs
Luke Plange,FWD,Crystal Palace,0,0,0,0,0,0,496,0,0,0,0,37,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,115719,0,2,4,0,0,-13454,4325,17779,45,FALSE,0,Man City
Cristian Romero,DEF,Spurs,0,0,0,0,0,0,443,0,0,0,0,38,0,0,0,0,2022-08-28T15:30:00Z,0,0,0,0,0,4,0,135434,0,2,0,0,0,-59274,1171,60445,49,FALSE,0,Nott'm Forest
Jack Harrison,MID,Leeds,6,0,0,7,0,11.9,233,0,0,0,0,34,1,0,3.8,8.2,2022-08-27T14:00:00Z,73,0,0,0,0,4,0,373863,0,0,1,18,2,199491,235964,36473,60,FALSE,0,Brighton
Maxwel Cornet,MID,West Ham,0.7,0,0,0,0,0,575,0,0,0,0,32,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,7938,0,1,0,0,0,-1991,1194,3185,60,FALSE,0,Aston Villa
Luis Sinisterra,MID,Leeds,0.3,0,0,-2,0,1,508,0,0,0,0,34,1,0,0.7,0,2022-08-27T14:00:00Z,31,0,0,0,0,4,0,14768,0,0,1,7,1,-1123,1569,2692,65,FALSE,0,Brighton
Nathaniel Clyne,DEF,Crystal Palace,-0.2,0,0,6,0,0.3,157,0,0,0,0,37,3,0,0.2,2,2022-08-27T14:00:00Z,73,0,0,0,0,4,0,16727,0,2,4,0,1,-2642,903,3545,45,FALSE,0,Man City
Stuart Armstrong,MID,Southampton,0.7,0,0,7,0,15.1,405,0,0,0,0,39,0,0,2.6,11,2022-08-27T11:30:00Z,27,0,0,0,0,4,0,9160,0,1,0,0,1,-1346,580,1926,49,TRUE,0,Man Utd
Oriol Romeu,MID,Southampton,0,0,0,0,0,0,402,0,0,0,0,39,0,0,0,0,2022-08-27T11:30:00Z,0,0,0,0,0,4,0,8247,0,1,0,0,0,-1283,174,1457,49,TRUE,0,Man Utd
Tyler Roberts,MID,Leeds,0,0,0,0,0,0,229,0,0,0,0,34,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,77,0,0,1,0,0,-5,0,5,50,FALSE,0,Brighton
Harrison Ashby,DEF,West Ham,0,0,0,0,0,0,555,0,0,0,0,32,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,34212,0,1,0,0,0,-861,3248,4109,40,FALSE,0,Aston Villa
Lewis Brunt,DEF,Leicester,-0.5,0,0,0,0,0,273,0,0,0,0,35,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,29576,0,1,2,0,0,-1743,1184,2927,40,FALSE,0,Chelsea
Matt Ritchie,DEF,Newcastle,0.2,0,0,3,0,0,350,0,0,0,0,40,0,0,0,0,2022-08-28T13:00:00Z,1,0,0,0,0,4,0,8066,0,1,1,0,1,-815,245,1060,44,FALSE,0,Wolves
Jannik Vestergaard,DEF,Leicester,-0.5,0,0,0,0,0,253,0,0,0,0,35,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,751160,0,1,2,0,0,-58105,24530,82635,40,FALSE,0,Chelsea
Enock Mwepu,MID,Brighton,1.5,0,0,2,0,0.3,118,0,0,0,0,34,0,0,0,0,2022-08-27T14:00:00Z,20,0,0,0,0,4,0,9636,0,0,1,0,1,-1402,538,1940,54,TRUE,0,Leeds
Trevoh Chalobah,DEF,Chelsea,1,0,0,13,0,0.5,141,0,0,0,0,35,1,0,1.6,15.4,2022-08-27T14:00:00Z,90,0,0,0,0,4,0,39334,0,1,2,0,2,-5718,1142,6860,48,TRUE,0,Leicester
Chris Richards,DEF,Crystal Palace,-0.5,0,0,3,0,0.9,530,0,0,0,0,37,3,0,0.4,3.2,2022-08-27T14:00:00Z,33,0,0,0,0,4,0,6378,0,2,4,0,0,-396,192,588,45,FALSE,0,Man City
Diogo Jota,FWD,Liverpool,0,0,0,0,0,0,288,0,0,0,0,36,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,31172,0,0,9,0,0,-3829,848,4677,89,TRUE,0,Bournemouth
Martin Dubravka,GK,Newcastle,0,0,0,0,0,0,355,0,0,0,0,40,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,75541,0,1,1,0,0,-6765,1889,8654,44,FALSE,0,Wolves
Rodrigo,MID,Leeds,8.7,0,0,6,0,2.8,225,0,0,0,0,34,1,0,6.3,5.2,2022-08-27T14:00:00Z,90,0,0,0,0,4,0,2646946,0,0,1,55,2,1332069,1384843,52774,64,FALSE,0,Brighton
Chiquinho,MID,Wolves,0,0,0,0,0,0,490,0,0,0,0,40,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,323,0,1,1,0,0,4,58,54,50,TRUE,0,Newcastle
Mohammed Salisu,DEF,Southampton,0,0,0,10,0,0.4,420,0,0,0,0,39,1,0,1.9,14.2,2022-08-27T11:30:00Z,90,0,0,0,0,4,0,14499,0,1,0,4,2,-487,1092,1579,44,TRUE,0,Man Utd
Fred,MID,Man Utd,1.3,0,0,-2,0,0,331,0,0,0,0,39,0,0,0,0,2022-08-27T11:30:00Z,1,0,0,0,0,4,0,57783,0,1,0,0,0,-10603,2659,13262,53,FALSE,1,Southampton
Jakub Moder,MID,Brighton,0,0,0,0,0,0,117,0,0,0,0,34,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,2439,0,0,1,0,0,-353,72,425,45,TRUE,0,Leeds
Jean-Philippe Mateta,FWD,Crystal Palace,0.5,0,0,0,0,0.5,168,0,0,0,0,37,1,0,0.2,1,2022-08-27T14:00:00Z,16,0,0,0,0,4,0,65783,0,2,4,0,0,4615,13803,9188,54,FALSE,1,Man City
Salomón Rondón,FWD,Everton,0.8,0,0,2,0,0.3,177,0,0,0,0,33,0,0,0,0,2022-08-27T14:00:00Z,4,0,0,0,0,4,0,53347,0,1,1,0,1,1614,12503,10889,50,FALSE,0,Brentford
Liam Cooper,DEF,Leeds,-0.5,0,0,0,0,0,221,0,0,0,0,34,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,4021,0,0,1,0,0,-366,208,574,45,FALSE,0,Brighton
Alexander Isak,FWD,Newcastle,2.3,0,0,0,0,0,594,0,0,0,0,40,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,43144,0,1,1,0,0,37788,40649,2861,70,FALSE,0,Wolves
Erling Haaland,FWD,Man City,11.2,0,3,73,0,1.3,318,0,0,0,0,37,2,3,19.4,87.2,2022-08-27T14:00:00Z,83,0,0,0,0,4,0,5967805,0,2,4,105,17,99625,231905,132280,117,TRUE,0,Crystal Palace
Lewis Cook,MID,Bournemouth,0,0,0,11,0,0.3,67,0,0,0,0,36,7,0,0.7,6.4,2022-08-27T14:00:00Z,76,0,0,0,0,4,0,5132,0,0,9,0,2,-509,265,774,49,FALSE,0,Liverpool
Remi Matthews,GK,Crystal Palace,0,0,0,0,0,0,495,0,0,0,0,37,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,3725,0,2,4,0,0,-172,0,172,40,FALSE,0,Man City
Phil Foden,MID,Man City,5.5,1,0,18,0,55.3,314,0,0,0,0,37,2,0,9.7,25.8,2022-08-27T14:00:00Z,90,0,0,0,0,4,0,731637,0,2,4,16,4,-55430,55942,111372,80,TRUE,1,Crystal Palace
Calvin Ramsay,DEF,Liverpool,0,0,0,0,0,0,298,0,0,0,0,36,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,17883,0,0,9,0,0,-3651,153,3804,40,TRUE,0,Bournemouth
Steve Cook,DEF,Nott'm Forest,0,0,0,7,0,11,379,0,0,0,0,38,1,0,2.5,10.4,2022-08-28T15:30:00Z,74,0,0,0,0,4,0,12806,0,2,0,4,1,-667,553,1220,45,TRUE,1,Spurs
Ryan Bertrand,DEF,Leicester,0,0,0,0,0,0,250,0,0,0,0,35,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,3839,0,1,2,0,0,-166,301,467,40,FALSE,0,Chelsea
Sékou Mara,FWD,Southampton,1,0,0,1,0,0.1,528,0,0,0,0,39,0,0,2,0,2022-08-27T11:30:00Z,13,0,0,0,0,4,0,12453,0,1,0,22,1,-550,1608,2158,55,TRUE,0,Man Utd
Scott McTominay,MID,Man Utd,1.7,0,0,6,1,2.2,338,0,0,0,0,39,0,0,4.5,14.8,2022-08-27T11:30:00Z,90,0,0,0,0,4,0,20876,0,1,0,28,2,-1771,2156,3927,49,FALSE,1,Southampton
Xande Nascimento da Costa Silva,MID,Nott'm Forest,0,0,0,0,0,0,390,0,0,0,0,38,0,0,0,0,2022-08-28T15:30:00Z,0,0,0,0,0,4,0,691,0,2,0,0,0,-172,0,172,50,TRUE,0,Spurs
Dean Henderson,GK,Nott'm Forest,6.5,0,2,30,0,0,398,0,0,0,0,38,2,0,5.2,52.2,2022-08-28T15:30:00Z,90,0,0,1,0,4,4,937244,0,2,0,0,9,104903,161401,56498,46,TRUE,0,Spurs
Jack Stacey,DEF,Bournemouth,-1.7,0,0,0,0,0,65,0,0,0,0,36,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,4647,0,0,9,0,0,-392,114,506,44,FALSE,0,Liverpool
Mason Holgate,DEF,Everton,3,0,2,25,1,11,192,0,0,0,0,33,0,0,2.2,11.4,2022-08-27T14:00:00Z,67,0,0,0,0,4,0,15724,0,1,1,0,8,-1354,960,2314,45,FALSE,0,Brentford
Steven Alzate,MID,Brighton,0.5,0,0,0,0,0,115,0,0,0,0,34,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,19184,0,0,1,0,0,-2049,1191,3240,45,TRUE,0,Leeds
Mateusz Klich,MID,Leeds,0.5,0,0,6,0,21.6,223,0,0,0,0,34,1,0,3.4,10.6,2022-08-27T14:00:00Z,31,0,0,0,0,4,0,8824,0,0,1,2,1,-1028,683,1711,49,FALSE,0,Brighton
Armel Bella-Kotchap,DEF,Southampton,1.5,0,0,9,0,1.4,423,0,0,0,0,39,1,0,4.5,16.2,2022-08-27T11:30:00Z,90,0,0,0,0,4,0,9314,0,1,0,27,2,1268,1998,730,45,TRUE,0,Man Utd
Ainsley Maitland-Niles,MID,Arsenal,1,0,0,0,0,0,21,0,0,0,0,31,0,0,0,0,2022-08-27T16:30:00Z,0,0,0,0,0,4,0,4504,0,1,2,0,0,-778,287,1065,48,TRUE,0,Fulham
James Milner,MID,Liverpool,3.7,0,0,4,0,1.2,274,0,0,0,0,36,0,0,2.3,4.4,2022-08-27T14:00:00Z,21,0,0,0,0,4,0,137801,0,0,9,17,1,-3543,21797,25340,45,TRUE,0,Bournemouth
Keane Lewis-Potter,MID,Brentford,1.5,1,0,16,0,31.8,515,0,0,0,0,33,0,0,6.1,19.4,2022-08-27T14:00:00Z,22,0,0,0,0,4,0,7464,0,1,1,10,4,-1413,159,1572,53,TRUE,0,Everton
Kevin De Bruyne,MID,Man City,7.8,0,0,12,0,43.5,301,0,0,0,0,37,2,0,8.9,15.8,2022-08-27T14:00:00Z,88,0,0,0,0,4,0,2522376,0,2,4,30,2,276871,361418,84547,122,TRUE,0,Crystal Palace
Sepp van den Berg,DEF,Liverpool,1.5,0,0,0,0,0,500,0,0,0,0,36,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,31453,0,0,9,0,0,-248,3365,3613,40,TRUE,0,Bournemouth
Joe Gelhardt,FWD,Leeds,0.3,0,0,3,0,0.3,242,0,0,0,0,34,0,0,1,1.4,2022-08-27T14:00:00Z,8,0,0,0,0,4,0,40997,0,0,1,8,1,-3315,3173,6488,54,FALSE,0,Brighton
Diego Carlos,DEF,Aston Villa,0,0,0,0,0,0,50,0,0,0,0,32,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,37579,0,1,0,0,0,-14560,101,14661,49,TRUE,0,West Ham
Lucas Moura,MID,Spurs,1.1,0,0,0,0,0,431,0,0,0,0,38,0,0,0,0,2022-08-28T15:30:00Z,0,0,0,0,0,4,0,26826,0,2,0,0,0,-7000,1246,8246,59,FALSE,0,Nott'm Forest
Ben Mee,DEF,Brentford,4,0,0,17,0,1.8,526,0,0,0,0,33,1,0,3.2,26.6,2022-08-27T14:00:00Z,90,0,0,0,0,4,0,351329,0,1,1,4,2,-14012,56202,70214,46,TRUE,0,Everton
Marquinhos,MID,Arsenal,1,0,0,0,0,0,27,0,0,0,0,31,0,0,0,0,2022-08-27T16:30:00Z,0,0,0,0,0,4,0,7596,0,1,2,0,0,-1113,570,1683,48,TRUE,0,Fulham
Daniel James,MID,Leeds,0.7,0,0,4,0,0.9,231,0,0,0,0,34,0,0,0.9,6.4,2022-08-27T14:00:00Z,58,0,0,0,0,4,0,9290,0,0,1,2,1,476,1899,1423,60,FALSE,0,Brighton
João Cancelo,DEF,Man City,5.8,0,0,16,0,22.3,306,0,0,0,0,37,2,0,3.5,13,2022-08-27T14:00:00Z,60,0,0,0,0,4,0,4624067,0,2,4,0,1,6770,194375,187605,71,TRUE,0,Crystal Palace
Bruno Fernandes,MID,Man Utd,3.5,0,0,24,1,3.9,333,0,0,0,0,39,0,1,13.9,43.2,2022-08-27T11:30:00Z,90,0,0,0,0,4,0,184715,0,1,0,92,8,-8269,14981,23250,98,FALSE,0,Southampton
Tyler Adams,MID,Leeds,1.5,0,0,6,0,14.5,506,0,0,0,0,34,1,0,2.9,12,2022-08-27T14:00:00Z,90,0,0,0,0,4,0,18459,0,0,1,2,2,108,3116,3008,50,FALSE,0,Brighton
Ciaran Clark,DEF,Newcastle,0,0,0,0,0,0,352,0,0,0,0,40,0,0,0,0,2022-08-28T13:00:00Z,0,0,0,0,0,4,0,283,0,1,1,0,0,-25,0,25,45,FALSE,0,Wolves
Owen Bevan,DEF,Bournemouth,-0.3,0,0,3,0,0,598,0,0,0,0,36,1,0,0,0.2,2022-08-27T14:00:00Z,8,0,0,0,0,4,0,0,0,0,9,0,1,0,0,0,40,FALSE,0,Liverpool
Mark Travers,GK,Bournemouth,0.5,0,0,17,0,0,72,0,0,0,0,36,9,0,3.2,31.8,2022-08-27T14:00:00Z,90,0,0,0,0,4,4,51477,0,0,9,0,-1,-3382,1217,4599,45,FALSE,0,Liverpool
Jordan Zemura,DEF,Bournemouth,-0.5,0,0,12,0,11.4,76,0,0,0,0,36,9,0,3.4,22.6,2022-08-27T14:00:00Z,90,0,0,0,0,4,0,14021,0,0,9,0,-2,-135,1825,1960,44,FALSE,0,Liverpool
Rob Holding,DEF,Arsenal,1.2,0,0,3,0,0,5,0,0,0,0,31,0,0,0,0,2022-08-27T16:30:00Z,1,0,0,0,0,4,0,12198,0,1,2,0,1,-1795,363,2158,43,TRUE,0,Fulham
Ivan Toney,FWD,Brentford,6.8,0,0,-1,0,16.6,80,0,0,0,0,33,1,0,2.8,0,2022-08-27T14:00:00Z,90,0,0,0,0,4,0,1915935,0,1,1,11,2,555597,633498,77901,72,TRUE,0,Everton
Pontus Jansson,DEF,Brentford,2,0,0,0,0,0,78,0,0,0,0,33,0,0,0,0,2022-08-27T14:00:00Z,0,0,0,0,0,4,0,180714,0,1,1,0,0,-10521,7578,18099,45,TRUE,0,Everton
